id;character;origin_dialogue;translated_dialogue
BVIN003RA;Raz;Who is she?;เธอเป็นใครเหรอ?
BVIN004ED;Edgar;I--I do not know.;ฉะ--ฉันไม่รู้
BVIN005ED;Edgar;I only know that she is beautiful, perfect, and sad.;ฉันรู้แค่ว่าเธอสวยงาม สมบูรณ์แบบ และโศกเศร้า
BVIN006ED;Edgar;All day she cries rose petal tears, and I can do nothing to help her because my creation... lacks something.;เธอร้องไห้เป็นกลีบกุหลาบทั้งวัน แต่ฉันทำอะไรไม่ได้เลย เพราะสิ่งที่ฉันสร้าง... มันขาดอะไรไปบางอย่าง
BVIN007ED;Edgar;And it will not stand against the bull.;และมันยืนหยัดต่อสู้กับกระทิงไม่ได้
BVIN008RA;Raz;What bull?;กระทิงอะไร?
BVIN009ED;Edgar;El Odio.;เอล โอดีโอ
BVIN010RA;Raz;Okay, don't take this the wrong way, but I don't think you're working with a full deck here.;อย่าโกรธนะ แต่ฉันว่านายสติไม่ค่อยดีเท่าไหร่แล้วนะเนี่ย
BVIN011ED;Edgar;Somewhere along the way I feel that I lost something important, but I do not know;ระหว่างทาง ฉันรู้สึกว่าฉันทำอะไรบางอย่างที่สำคัญหายไป แต่ฉันไม่รู้ว่า...
BVIN012RA;Raz;I think it's your queens. You want me to go look for them?;ฉันว่ามันคือควีนของนาย นายอยากให้ฉันไปหามาให้ไหม?
BVIN013ED;Edgar;Bring me any cards you find! I must complete this tower!;เอาไพ่ใบไหนมาให้ฉันก็ได้! ฉันต้องสร้างหอคอยนี้ให้เสร็จ!
BVOS001ED;Edgar;Snort.;(เสียงในคอ)
BVOS002ED;Edgar;Rarr.;Rarr.
BVOS004ED;Edgar;Snoorrrrrt.;(คว๊ากกก)
BVOS005ED;Edgar;Grunt.;เฮอะ
BVOT001LA;Lampita;I knew you would save me some day.;ฉันรู้ว่านายจะต้องมาช่วยฉันสักวัน
BVOT002LA;Lampita;He just won't let me go. Tell me, how did you kill him?;เขาไม่ยอมปล่อยฉันไป บอกฉันสิ นายฆ่าเขาได้ยังไง?
BVOT003RA;Raz;Kill who?;ฆ่าใคร?
BVOT005RA;Raz;I didn't.;ฉันเปล่าฆ่านะ
BVOT006RA;Raz;Edgar?;เอ็ดการ์เหรอ?
BVOT007ED;Edgar;Rrrrrr! Rrrrrr!;Rrrrrr! Rrrrrr!
BVVI001DI;Dingo;Ooof!;อุ๊ฟ!
BVVI002LA;Lampita;Ah-hoo hoo!;อา-ฮู ฮู!
BVVI003RA;Raz;Wait!;เดี๋ยวก่อน!
BVVI004LA;Lampita;It's... all right... it's okay.;ไม่... เป็นไร... ไม่เป็นไร
BVVI005LA;Lampita;We'll win the game... some... other... day oooh hooo hoo!;เราจะต้องชนะ...ใน...สักวัน... อู้ว ฮู ฮู!
BVVI006RA;Raz;Ug, please. Edgar, look at them. They're too pathetic to hurt you any more.;ขอเถอะ เอ็ดการ์ ดูพวกเขาสิ พวกเขาอ่อนแอ เกินกว่าจะทำร้ายนายได้อีกแล้ว
BVVI007RA;Raz;Can't you just let it go?;ปล่อยพวกเขาไปไม่ได้เหรอ?
BVVI008ED;Edgar;How embarrassing. I can't believe I was hung up for so long over these losers.;น่าอายจริง ฉันไม่อยากจะเชื่อเลยว่าฉันมัวแต่สนใจพวกขี้แพ้พวกนี้นานขนาดนี้
BVVI009LA;Lampita;Um... uh... I--I always loved you more?;เอ่อ...เอ่อ... ฉะ--ฉันรักนายมากกว่าเสมอนะ?
BVVI010LA;Lampita;Ahhhhhhhhhhhhhhhhh!;กรี๊ดดดดดดดดดดดด!
BVVI012LA;Lampita;(quiet sobbing);(สะอื้นเบาๆ)
BVVI013DI;Dingo;Ahahahahaha!;อาฮ่าๆๆๆ!
BVVI014DI;Dingo;Ahhh-ah!;อ๊า-อา!
BVAP008RA;Raz;Eh, eh-eh. Eh, eh, eheh!;เอ๊ะ เอ๊ เอ้ เอ เอ๊ เอเห้!
BVAH001AN;Announcer;As a reminder, no one's ever gonna beat Cobra without breaking his concentration;ขอแจ้งให้ทราบอีกครั้งว่า ไม่มีใครสามารถเอาชนะ นักสู้งู ได้ ถ้าไม่ทำลายสมาธิของเขา
BVAH002AN;Announcer;That challenger needs to roll away from those aerial attacks!;ผู้ท้าชิงคนนั้นต้องหลบการโจมตีทางอากาศให้ได้!
BVAH003AN;Announcer;Unless that kid can fly, he'll never beat the Dragon roar;ถ้าเด็กคนนั้นบินไม่ได้ เขาจะไม่มีวันชนะเสียงคำรามของ นักสู้มังกร ได้เลย
BVAH004AN;Announcer;Avoiding the Tiger Pounce requires some serious tumbling skills!;การหลบการตะครุบของ นักสู้เสือ ต้องใช้ทักษะการกลิ้งตัวขั้นเทพ!
BVAJ001RA;Raz;I don't want to use that card here. A card laid is a card played.;ฉันไม่อยากใช้ไพ่ใบนี้ที่นี่ ไพ่ที่วางลงไปแล้ว ก็คือไพ่ที่เล่นไปแล้ว
BVAL001RA;Raz;OW!;โอ๊ย!
BVAM003RA;Raz;Hey, uh, we really gotta get that billboard painted.;นี่ พวกเราต้องรีบไปทาสีป้ายโฆษณานั่นนะ
BVAM000BD;Bulldog;"Okay, man, here's the plan. Step one: I quit ""we."" Step two: ""We""--which is now just you--runs out there and gets killed painting the billboard.";"โอเค เพื่อน นี่คือแผน ขั้นตอนที่หนึ่ง: ฉันขอลาออกจาก ""พวกเรา"" ขั้นตอนที่สอง: ""พวกเรา""--ซึ่งตอนนี้ก็คือนายนั่นแหละ--วิ่งออกไปทาสีป้ายโฆษณาแล้วก็โดนกระทิงขวิดตาย"
BVAM004RA;Raz;Maybe I can distract the bull while you paint. It's so crazy it just might work.;บางทีฉันอาจจะล่อกระทิงให้ไปทางอื่นขณะที่นายทาสี มันอาจจะบ้าไปหน่อย แต่มันก็อาจจะเวิร์คก็ได้นะ
BVAM001BD;Bulldog;Or maybe it's so crazy that it's just extra crazy. There's absolutely no way I'm going out there, man.;หรือไม่มันก็อาจจะบ้าเกินไปจนไม่รู้จะบ้ายังไงแล้ว ฉันไม่มีทางออกไปตรงนั้นเด็ดขาด เว้ย
BVAM005RA;Raz;C'mon, you're a bulldog! Show some backbone. Plus, who wants to go for a walk? Who wants to go for a walk?;น่า นายเป็น บูลด็อก นะ! แสดงความกล้าหาญหน่อยสิ แถมใครอยากไปเดินเล่นบ้าง? ใครอยากไปเดินเล่น?
BVAM002BD;Bulldog;Stupid. Dog. Brain. RRRRRR. ACK. Alright, let's go!;โง่เอ๊ย หมาเอ๊ย สมองหมา RRRRRR แอ้ก โอเค ไปก็ไป!
BVAM006RA;Raz;"Great! When I say ""Go boy!"" get moving!";"เยี่ยม! พอฉันพูดว่า ""ไปเลยเพื่อน!"" นายก็รีบวิ่งเลยนะ!"
BVAN001AN;Announcer;"Next up: Junior King ""Kong"" Cobra!";"ต่อไป ขอเชิญพบกับ จูเนียร์ คิง ""คอง"" นักสู้งู!"
BVAN003AN;Announcer;Introducing--fresh from the Thrilla in Manilla, Iowa--;ขอแนะนำ สดๆ ร้อนๆ จาก Thrilla in Manilla, Iowa--
BVAN004AN;Announcer;Introducing--fresh from an astonishing victory at the Killings in Billings--;ขอแนะนำ สดๆ ร้อนๆ จากชัยชนะอันน่าทึ่งที่ Killings in Billings--
BVAN005AN;Announcer;Introducing--back from a crushing victory at Someone Might Lose a Tooth in Duluth--;ขอแนะนำ กลับมาจากการคว้าชัยชนะอย่างท่วมท้นที่ Someone Might Lose a Tooth in Duluth--
BVAN008AN;Announcer;TIGER!;นักสู้เสือ!
BVAN009AN;Announcer;DRAGON!;นักสู้มังกร!
BVAN010AN;Announcer;EAGLE!;นักสู้เหยี่ยว!
BVAN011AN;Announcer;KING 'KONG' COBRA!;คิง 'คอง' นักสู้งู!
BVAN012AN;Announcer;FIGHT!;สู้!
BVAN013AN;Announcer;WRESTLE!;ปล้ำ!
BVBI007RA;Raz;Go boy!;ไปเลยเพื่อน!
BVBI002BD;Bulldog;I think it turned out pretty well. On the other hand, I'm color blind.;ฉันว่ามันออกมาดูดีเลยนะ แต่ในอีกด้านหนึ่ง ฉันมันตาบอดสีน่ะ
BVBI000BD;Bulldog;NO! The painting's ruined!;ไม่นะ! ภาพวาดพังหมดแล้ว!
BVBI001BD;Bulldog;Oh, that's the biggest squirrel I've ever seen. Out of my way, kid!;โอ้ นั่นมันกระรอกที่ตัวใหญ่ที่สุดเท่าที่ฉันเคยเห็นมาเลยนะ หลีกทางหน่อย ไอ้หนู!
BVBM000RA;Raz;You look pretty jumpy. What's the problem?;ดูนายท่าทางกระวนกระวายนะ มีปัญหาอะไรเหรอ?
BVBM002BD;Bulldog;I'm supposed to paint an ad for the big fight between Dingo the Matador and the town bull. Only the bull's on a rampage right through where the painting needs to go.;ฉันต้องทาสีโฆษณาสำหรับการต่อสู้ครั้งใหญ่ระหว่าง ดิงโก้ มาธาดอร์ กับกระทิงประจำเมือง แต่กระทิงตัวนั้นกำลังอาละวาดไปทั่วบริเวณที่จะต้องทาสี
BVBM002RA;Raz;Oooo, Dingo the Matador? I need to talk to him!;โอ้ ดิงโก้ มาธาดอร์เหรอ? ฉันต้องคุยกับเขาซะแล้ว!
BVBM004BD;Bulldog;His apartment's right upstairs. While you're there, maybe you can convince him to take care of the bull.;ห้องพักของเขาอยู่ชั้นบนนั่นแหละ ถ้านายไปหาเขา ก็ลองชวนเขาให้ช่วยจัดการกระทิงนั่นหน่อยสิ
BVBM007BD;Bulldog;The devil cat has horns!!!! AHHHHHH! AHHHHHH!;แมวปีศาจมีเขา!!!! กรี๊ดดดดดด! กรี๊ดดดดด!
BVCI000CB;Cobra;Hey Edgar, nice headgear.  Freak.;ไง เอ็ดการ์ หมวกสวยดีนะ ไอ้ประหลาด
BVCI014RA;Raz;What?;อะไรนะ?
BVCI001CB;Cobra;What? You suck, Teglee. You can't beat me. Coach says I can't be beat. Coach says I got mental toughness. You can't break my concentration, wimp.;อะไร นายมันห่วยแตก เตกลี นายไม่มีทางชนะฉันได้ โค้ช บอกว่าฉันไม่มีใครเอาชนะได้ โค้ช บอกว่าฉันมีความแข็งแกร่งทางจิตใจ นายไม่มีทางทำลายสมาธิฉันได้ ไอ้ขี้แพ้
BVCI015RA;Raz;Hey, I'm not Edgar.;นี่ ฉันไม่ใช่ เอ็ดการ์ นะ
BVCI002CB;Cobra;Yeah, you're gonna wish you're not Edgar when I'm through.;ใช่ นายจะต้องเสียใจที่ไม่ใช่ เอ็ดการ์ แน่ๆ พอฉันจัดการนายเสร็จ
BVCI016RA;Raz;Look, I am NOT Edgar Teglee.  My name's Raz.  I'm a Psychonaut.;ฟังนะ ฉันไม่ใช่ เอ็ดการ์ เตกลี ชื่อของฉันคือ แรซ ฉันเป็นนักพลังจิต
BVCI003CB;Cobra;You're an idiot, Smeglee. Coach says your psycho girl-crazy lack of focus cost you states.;นายมันไอ้โง่ สเมกลี โค้ช บอกว่า ความบ้าผู้หญิงของนายทำให้ไม่มีสมาธิ และทำให้นายพลาดแชมป์ระดับรัฐไป
BVCI017RA;Raz;Seriously, I don't want to have to hurt you.;พูดจริงนะ ฉันไม่อยากทำร้ายนายเลย
BVCI004CB;Cobra;Well since you'd have to break my concentration to even touch me, and since you can't break my concentration, I guess you won't be too disappointed then.;ก็ในเมื่อนายจะต้องทำลายสมาธิของฉันเพื่อที่จะแตะตัวฉันได้ แต่ในเมื่อนายทำลายสมาธิของฉันไม่ได้ ฉันว่านายคงจะไม่ผิดหวังมากเท่าไหร่หรอก
BVCO000CL;Collie;What? I can't BELIEVE you're not buying that beautiful painting.;อะไรนะ? ฉันไม่อยากจะเชื่อเลยว่านายจะไม่ซื้อภาพวาดที่สวยงามภาพนั้น
BVCO001CL;Collie;Yes, I guess it's hard to look at just one when you're at a delicious smorgasbord such as this!;ใช่ ฉันว่ามันคงยากที่จะมองแค่ภาพเดียว ในเมื่อที่นี่มีภาพสวยๆ ให้เลือกมากมายขนาดนี้!
BVCO002CL;Collie;Hup. Where'd you go?;ฮึ้บ นายหายไปไหนแล้ว?
BVCO003CL;Collie;Oh, this one's good too!;โอ้ ภาพนี้ก็ดีเหมือนกัน!
BVCO004CL;Collie;Oh, there you are!;โอ้ นี่ไงนาย!
BVCO000RA;Raz;I'll take it!;ผมเอาภาพนี้ครับ!
BVCO005CL;Collie;(gasp);(อุทาน)
BVCO006CL;Collie;Oh, I don't know if I can let it go!;โอ้ ฉันไม่รู้ว่าฉันจะปล่อยมันไปได้รึเปล่านะ!
BVCO007CL;Collie;Oh all right. If you're going to give me that puppy dog look!;โอ้ ก็ได้ ถ้า นายจะมองฉันด้วยสายตาแบบลูกหมาแบบนั้นน่ะนะ!
BVCO008CL;Collie;Okay, number one: I am an ARTIST. Don't speak to me of BUSINESS.;โอเค ข้อแรก: ฉันเป็นศิลปิน อย่ามาพูดเรื่องธุรกิจกับฉัน
BVCO009CL;Collie;Number two: True beauty is priceless.;ข้อสอง: ความงามที่แท้จริงนั้นประเมินค่าไม่ได้
BVCO010CL;Collie;Number three: Yes. Come...;ข้อสาม: ใช่ เข้ามาเลย...
BVCO011CL;Collie;Sorry but my priceless art has been sold off, cheap, much like the years of my youth.;เสียใจด้วยนะ แต่ผลงานศิลปะที่ประเมินค่าไม่ได้ของฉันขายออกไปหมดแล้ว ในราคาถูกๆ เหมือนกับช่วงเวลาในวัยเยาว์ของฉันเลย
BVCO078CL;Collie;My priceless art has been sold off, cheap, much like the years of my youth.;ผลงานศิลปะที่ประเมินค่าไม่ได้ของฉันขายออกไปหมดแล้ว ในราคาถูกๆ เหมือนกับช่วงเวลาในวัยเยาว์ของฉันเลย
BVCO012CL;Collie;Thank god. I felt like I was being looted.;ขอบคุณพระเจ้า ฉันรู้สึกเหมือนโดนปล้นเลย
BVCO013CL;Collie;(cough) Pearls before swine. (cough);(ไอ) เอาไข่มุกให้สุกร (ไอ)
BVCO014CL;Collie;Nothing.;ไม่มีอะไร
BVCO015CL;Collie;Now then, you will, of course, want something else.;แล้วทีนี้ แน่นอนว่า นายคงอยากได้อะไรอย่างอื่นอีก
BVCO002RA;Raz;Hey, how's business? Can I buy some art?;สวัสดีครับ เป็นยังไงบ้าง ขายดีไหม ผมขอซื้อภาพหน่อยได้ไหมครับ?
BVCO003RA;Raz;Yeah, I saw another dog selling art up the street. Are you guys a chain?;ครับ ผมเห็นหมาอีกตัวขายรูปอยู่บนถนน พวกคุณเป็นเครือข่ายเดียวกันเหรอครับ?
BVCO004RA;Raz;Why don't you guys just make a run for it?;ทำไมนายไม่หนีไปซะล่ะ?
BVCO016RA;Raz;Could you tell me again about your dog friends?;เล่าเรื่องเพื่อนหมาของนายให้ฟังอีกทีได้ไหม?
BVCO005RA;Raz;Hey, can you fight bulls? I have a bull problem.;นี่ นายสู้กับกระทิงได้ไหม? ฉันมีปัญหากับกระทิงน่ะ
BVCO006RA;Raz;Who CAN do it? Who can fight El Odio?;ใครทำได้บ้าง? ใครสู้กับ เอล โอดีโอ ได้?
BVCO007RA;Raz;Why won't they ask Dingo to help? Is he expensive?;ทำไมพวกเขาไม่ขอให้ ดิงโก้ ช่วยล่ะ? เขาเรียกค่าตัวแพงเหรอ?
BVCO008RA;Raz;WHAT? What happened between Dingo and Edgar?;อะไรนะ? เกิดอะไรขึ้นระหว่าง ดิงโก้ กับ เอ็ดการ์ น่ะ?
BVCO009RA;Raz;COME ON! Tell me! What's the big scandal???;เร็วเข้า! บอกมา! เรื่องอื้อฉาวอะไรกัน???
BVCO011RA;Raz;Okay, I bought some art. Now give me the dirt on Dingo.;โอเค ผมซื้อรูปแล้ว ทีนี้บอกเรื่องแย่ๆ ของ ดิงโก้ มา
BVCO012RA;Raz;Whoa. That's a great story. You should do a painting about it.;ว้าว เรื่องราวน่าทึ่งมาก นายควรจะวาดรูปเกี่ยวกับเรื่องนั้นนะ
BVCO013RA;Raz;I think that Dingo sounds like a jerk.;ฉันว่า ดิงโก้ ฟังดูเหมือนคนแย่ๆ เลยนะ
BVCO014RA;Raz;Must be tough.;คงจะยากน่าดู
BVCO015RA;Raz;Gotta go.;ผมไปก่อนนะครับ
BVCO077CL;Collie;Shoo, get out of here.  Don't bother my customers!;ชิ่ว ออกไปจากตรงนี้ อย่ามารบกวนลูกค้าของฉันนะ!
BVCO016CL;Collie;Ah, you have met my compadres. When we were young art dogs we would run wild in the street together.;อ้อ นายคงเจอเพื่อนๆ ของฉันแล้วสินะ ตอนที่เรายังเป็นหมาศิลปะรุ่นเยาว์ เราจะวิ่งเล่นอย่างอิสระบนท้องถนนด้วยกัน
BVCO017CL;Collie;But now...;แต่ตอนนี้...
BVCO018CL;Collie;You couldn't understand.;นายคงไม่เข้าใจหรอก
BVCO019CL;Collie;El Odio imprisons us all. Art is the only escape.;เอล โอดีโอ กักขังพวกเราทุกคนไว้ ศิลปะคือทางออกเดียว
BVCO020CL;Collie;And today is the only day...;และวันนี้เป็นวันเดียวเท่านั้น...
BVCO021CL;Collie;...that it's going to be this cheap. All these prices go up tomorrow because of tourist season.;...ที่ราคาจะถูกขนาดนี้ พรุ่งนี้ราคาจะขึ้นหมด เพราะเป็นฤดูท่องเที่ยวแล้ว
BVCO022CL;Collie;Sorry.;เสียใจด้วยนะ
BVCO023CL;Collie;Artist here.;ศิลปินอยู่นี่
BVCO024CL;Collie;Delicate hands.;มือที่อ่อนโยน
BVCO025CL;Collie;And anyway, if you are talking about El Odio, well...;และยังไงก็ตาม ถ้านายกำลังพูดถึง เอล โอดีโอ ล่ะก็...
BVCO026CL;Collie;There is, of course, only one man who could handle that much bull.;แน่นอนว่ามีแค่คนเดียวเท่านั้นที่จะรับมือกับเรื่องแย่ๆ เหล่านั้นได้
BVCO027CL;Collie;I speak of no other than Dingo Inflagrante...;ฉันกำลังพูดถึง ดิงโก้ อินฟลาแกรนเต้...
BVCO028CL;Collie;...the infamous Matador playboy.;...มาธาดอร์จอมเจ้าชู้ผู้ฉาวโฉ่
BVCO029CL;Collie;Alas, they would never ask him to help. Not in a million years!;แต่พวกเขาจะไม่มีวันขอให้เขาช่วยหรอก ไม่มีทาง!
BVCO030CL;Collie;No. Because of what happened between him and Edgar. Quite a scandal.;ไม่มีทาง เพราะเรื่องที่เกิดขึ้นระหว่างเขากับ เอ็ดการ์ มันเป็นเรื่องอื้อฉาวมาก
BVCO031CL;Collie;Tragedy. Betrayal.;โศกนาฏกรรม การทรยศ
BVCO032CL;Collie;Art.;ศิลปะ
BVCO033CL;Collie;Love.;ความรัก
BVCO034CL;Collie;Pain.;ความเจ็บปวด
BVCO035CL;Collie;Nothing you want to know about.;ไม่มีอะไรที่ นาย อยากรู้เกี่ยวกับเรื่องนั้นหรอก
BVCO036CL;Collie;Listen, I deal in truth and beauty, not dirt.;ฟังนะ ฉันขายความจริงและความงาม ไม่ใช่เรื่องแย่ๆ
BVCO037CL;Collie;But...;แต่ว่า...
BVCO038CL;Collie;Maybe if you had bought some art...;บางทีถ้านายซื้อรูปไปบ้าง...
BVCO039CL;Collie;...then I'd have to come up with some small talk while we're making change, and, you know;...ฉันก็คงต้องหาเรื่องคุยเล็กๆ น้อยๆ ตอนที่เรากำลังทอนเงินกัน แล้ว นาย ก็จะรู้...
BVCO040CL;Collie;Mmmm...hmmhmmm...;อืม...หืม...
BVCO041CL;Collie;Okay, here's how I heard it.;โอเค นี่คือเรื่องที่ฉันได้ยินมา
BVCO042CL;Collie;Years ago, when Edgar was a world-renowned painter, he was commissioned by Dingo to immortalize him in black velvet.;เมื่อหลายปีก่อน ตอนที่ เอ็ดการ์ เป็นจิตรกรชื่อดังระดับโลก เขาได้รับการว่าจ้างจาก ดิงโก้ ให้วาดภาพเหมือนของเขาด้วยสีดำบนผ้ากำมะหยี่
BVCO043CL;Collie;But while he was sitting for the portrait, Dingo met Edgar's beautiful wife.;แต่ในระหว่างที่เขากำลังนั่งให้วาดภาพเหมือน ดิงโก้ ก็ได้พบกับภรรยาที่สวยงามของ เอ็ดการ์
BVCO044CL;Collie;Who was none other than the top Flamenco dancer Lampita Pasionado!;ซึ่งก็คือ แลมพิต้า พาซิโอนาโด นักเต้นฟลาเมงโก้ชื่อดัง!
BVCO045CL;Collie;He seduced the dancer, and the two ran off together, leaving Edgar with the unfinished painting...;เขาหลอกล่อนักเต้นคนนั้น และทั้งคู่ก็หนีไปด้วยกัน ทิ้งให้ เอ็ดการ์ อยู่กับภาพวาดที่ยังไม่เสร็จ...
BVCO046CL;Collie;...and a broken heart.;...และหัวใจที่แตกสลาย
BVCO047CL;Collie;Since then, Edgar thinks of nothing but the treacherous pair...;ตั้งแต่นั้นมา เอ็ดการ์ ก็คิดถึงแต่คู่ทรยศคู่นั้น...
BVCO048CL;Collie;...and since then our streets have been ruled by...;...และตั้งแต่นั้นมา ถนนของเราก็ถูกปกครองโดย...
BVCO049CL;Collie;...El Odio!;...เอล โอดีโอ!
BVCO050CL;Collie;Yes, that's what we need around here. Some paintings of Dingo and bulls, yeah. Good idea.;ใช่ นั่นแหละคือสิ่งที่เราต้องการแถวนี้ รูปวาดของ ดิงโก้ และกระทิง ใช่เลย ไอเดียดี
BVCO051CL;Collie;Ah, he gets an unfair rap because of his looks.;อ่า เขาโดนตัดสินอย่างไม่ยุติธรรมเพราะรูปลักษณ์ภายนอกของเขา
BVCO052CL;Collie;As a Collie, I know how hard it is to be resented for your beauty.;ในฐานะ คอลลี่ ฉันรู้ดีว่ามันยากแค่ไหนที่จะถูกเกลียดเพราะความสวยของตัวเอง
