id;character;origin_dialogue;translated_dialogue
THSN014HT;Hound-Actor;Ahhhhhhhh!;อ๊ากกกกกก!
THSD044BE;Becky;Don't bug me with that. Do I look like the prop master?;อย่ามายุ่งกับฉันเรื่องนั้น ฉันดูเหมือนคนดูแลอุปกรณ์ประกอบฉากเหรอ?
THSD045BE;Becky;Will that help me find the understudy for puppy #10? Hmmm? No? THEN IT'S OF NO USE TO ME!!!;แล้วมันจะช่วยฉันหาตัวสำรองสำหรับลูกหมาหมายเลข 10 ได้รึเปล่า? หืม? ไม่ได้เหรอ? ถ้าอย่างนั้นก็ไม่มีประโยชน์อะไรสำหรับฉัน!!!
THSD046BE;Becky;Do I need this? Do I need more stress???;ฉันต้องการแบบนี้เหรอ? ฉันต้องการความเครียดเพิ่มอีกเหรอเนี่ย???
THSD047BE;Becky;Out of the way, prop!;หลีกทางไปนะ อุปกรณ์ประกอบฉาก!
THSD048BE;Becky;Yeah, yeah, yeah. Whatever.;เออๆๆ ช่างเหอะ
THSD049BE;Becky;Not on my stage, kid!;ไม่ใช่บนเวทีของฉันแน่ ไอ้หนู!
THSD050BE;Becky;Don't touch anything! This is an extremely controlled environment!;ห้ามแตะต้องอะไรทั้งนั้น! ที่นี่เป็นสภาพแวดล้อมที่ควบคุมอย่างเข้มงวด!
THSD051BE;Becky;Everything is as it should be!;ทุกอย่างเป็นไปตามที่ควรจะเป็น!
THSD052BE;Becky;A place for every actor and every actor in their place!;ที่สำหรับนักแสดงทุกคน และนักแสดงทุกคนอยู่ในที่ของตัวเอง!
THSD053BE;Becky;I can do this. I can do this. I can do this.;ฉันทำได้ ฉันทำได้ ฉันทำได้
THSD054BE;Becky;I am in control. I am in control. I am in control.;ฉันควบคุมได้ ฉันควบคุมได้ ฉันควบคุมได้
THSD055BE;Becky;People are listening to me. People listen to me. People care about what I have to say. People respect me. People are listening to me.;ทุกคนกำลังฟังฉัน ทุกคนฟังฉัน ทุกคนใส่ใจในสิ่งที่ฉันพูด ทุกคนเคารพฉัน ทุกคนกำลังฟังฉัน
THSD056BE;Becky;Why do you all hate me!?!;ทำไมทุกคนต้องเกลียดฉันด้วย!?!
THSD057BE;Becky;Oh, shut up, you stupid, happy, morons.;โอ้ หุบปากไปเลยนะ พวกโง่บ้าความสุขทั้งหลาย
THSD058BE;Becky;The only thing that would help this play is weed killer!;สิ่งเดียวที่จะช่วยละครเรื่องนี้ได้คือยาฆ่าหญ้า!
THSD059BE;Becky;Okay, forget I said that! I just want happy! Happy, happy, happy!;โอเค ลืมสิ่งที่ฉันพูดไปซะ! ฉันแค่อยากได้ความสุข! สุข สุข สุข!
THSD060BE;Becky;Come on. Use it in your acting.;เอาน่า เอาไปใช้ในการแสดงสิ
THSD061BE;Becky;You're professionals!;พวกนายเป็นมืออาชีพนะ!
THSD062BE;Becky;Let's go go go!;ไปๆๆ!
THSD063BE;Becky;Make way!;หลีกทางหน่อย!
THSD064BE;Becky;Hey! I'll pluck those wings off one by one if you don't do what I say!;นี่! ถ้าไม่ทำตามที่ฉันบอก ฉันจะเด็ดปีกพวกแกทีละข้างเลย!
THSD065BE;Becky;Don't mess with me, you mutts. I know a vet who owes me a favor!;อย่ามายุ่งกับฉันนะ พวกหมาผสม ฉันรู้จักสัตวแพทย์ที่ติดหนี้บุญคุณฉันอยู่!
THSD066SF;Pink-Flower;Ha ha! Look at what he's got!;ฮ่าๆ! ดูสิ่งที่เขาได้สิ!
THSD067HF;Yellow-Actor;Hey, that makes me happy!;เฮ้ นั่นทำให้ผมมีความสุข!
THSD068HF;Yellow-Actor;What's up, friend? Want to do the happy dance?;ไงเพื่อน อยากเต้นระบำแห่งความสุขไหม?
THSD069HF;Yellow-Actor;Weee-heel, that's not very happy, is it?;วี-ฮีล นั่นมันไม่ค่อยมีความสุขเลยนะ ว่าไหม?
THSD070SF;Pink-Flower;I think you need a caboose hug!;ฉันว่านายต้องการกอดส่งท้ายนะ!
THSN015HT;Hound-Actor;What's that? Are you threatening me, little girl?;อะไรนะ? เธอกำลังขู่ฉันเหรอ เด็กน้อย?
THSN016RA;Raz;I'm not a girl!;ผมไม่ใช่เด็กผู้หญิงนะ!
THSN017ST;Small-Thistle;Get her!;จับตัวเขา!
THSN018FT;Big-Thistle;You messin' with some bad plants now, kid.;แกกำลังยุ่งกับต้นไม้ร้ายๆ แล้วนะ ไอ้หนู
THSN019ST;Small-Thistle;Out of the way! Nobody likes you!;หลีกไป! ไม่มีใครชอบนายหรอก!
THSN020ST;Small-Thistle;Your mom and dad don't like you especially!;โดยเฉพาะพ่อกับแม่นายอ่ะ ไม่ชอบนาย!
THSN021HT;Hound-Actor;Do your chores!;ไปทำงานบ้านไป๊!
THSN022FT;Big-Thistle;Study your lines!;ไปท่องบทซะ!
THSN023HT;Hound-Actor;I wish I were dead.;ฉันอยากตาย
THSN024ST;Small-Thistle;I wish we were all dead.;ฉันอยากให้พวกเราตายๆ ไปให้หมด
THSN025HT;Hound-Actor;Today's even worse than yesterday!;วันนี้มันแย่ยิ่งกว่าเมื่อวานอีก!
THSN026ST;Small-Thistle;Don't break stuff! See? That's why people don't like you!;อย่าทำของพัง! เห็นไหม? นั่นแหละทำไมคนถึงไม่ชอบนาย!
THSD077BE;Becky;Come with me, quick!;มากับฉัน เร็วเข้า!
THSD078BE;Becky;Hurry! You're on in five!;เร็วๆ เข้า! นายต้องขึ้นแสดงในอีก 5 นาที!
THSD079BE;Becky;There's your mark. Hit it, love it, marry it, don't ever abandon it!;นั่นคือจุดยืนของนาย จงเหยียบมัน รักมัน แต่งงานกับมัน อย่าทิ้งมันไป!
THSD080BE;Becky;It doesn't matter how old she gets.;ไม่ว่าเธอจะแก่แค่ไหนก็ไม่สำคัญ
THSD081RA;Raz;Hi. I found this...;สวัสดีครับ ผมเจอนี่...
THSD082BE;Becky;What?! Another new script? But I was just getting the old one under control!;อะไรนะ?! บทใหม่มาอีกแล้วเหรอ? ฉันเพิ่งจะคุมบทเก่าได้เองนะ!
THSD083BE;Becky;Okay, everybody, listen up! We got a completely new script here, so drop what you're doing and let's change gears.;โอเค ทุกคน ฟังทางนี้! เราได้บทใหม่เอี่ยมมาเลยนะ เพราะงั้นทิ้งสิ่งที่กำลังทำแล้วเปลี่ยนเกียร์กัน!
THSD084HF;Yellow-Actor;Ahhhhhhhhh!;อ๊ากกกก!
THSD086BE;Becky;Can we fix the lights, please?;ช่วยแก้ไฟให้หน่อยได้ไหม?
THSD087BE;Becky;Sorry, kid. We're not taking play submissions right now. Try again later.;ขอโทษนะ ไอ้หนู ตอนนี้เราไม่รับบทละครแล้ว ไว้ลองส่งมาใหม่คราวหลังนะ
THSD088BE;Becky;Sigh. Writing is dead.;เฮ้อ การเขียนบทมันตายไปแล้ว
THSD089BE;Becky;Pftt!;ฟึ่!
THSD090BE;Becky;Seen it!;เคยเห็นแล้ว!
THSD091BE;Becky;Doesn't any one write anything fresh any more?;ไม่มีใครเขียนอะไรใหม่ๆ อีกแล้วเหรอเนี่ย?
THSD092BE;Becky;Hmmm. Not bad for a first read, everybody!;อืมม์ ไม่เลวเลยสำหรับการอ่านครั้งแรก ทุกคน!
THSD093BE;Becky;That's it?;แค่นี้เหรอ?
THSD101HF;Yellow-Actor;Huzzah! Forsooth! What is thine sweet smell in the aire?;ฮูร์เร! จริงสิ! กลิ่นหอมหวานอะไรในอากาศกันนี่?
THSD102SF;Pink-Flower;Rejoice! For Spring has besatten upon ourselves, and the spirit of May is a-lingering!;จงชื่นชมยินดี! เพราะฤดูใบไม้ผลิได้มาเยือนพวกเราแล้ว และจิตวิญญาณแห่งเดือนพฤษภาคมก็ยังคงอยู่!
THSD103FF;Orange-Flower;Let us spin and be happy, entwined in this pole of love, forever young and twisty.;มาหมุนและมีความสุขกันเถอะ ผูกพันกันกับเสาแห่งความรักนี้ เป็นหนุ่มเป็นสาวและบิดเป็นเกลียวตลอดไป
THSD104HF;Yellow-Actor;Hurray! Maypole! Maypole! Maypole!;ฮูเร! เสา Maypole! เสา Maypole! เสา Maypole!
THSD105SF;Pink-Flower;Oh, sigh.;โอ้ เฮ้อ
THSD106FF;Orange-Flower;Whatever is wrong, little girl?;มีอะไรเหรอ เด็กน้อย?
THSD107SF;Pink-Flower;Well, my family has left me alone in a bad, bad place for many years, and I don't know if they will ever come back for me.;ก็ ครอบครัวทิ้งหนูไว้คนเดียวในที่แย่ๆ มาหลายปีแล้ว และหนูไม่รู้ว่าพวกเขาจะกลับมารับหนูรึเปล่า
THSD108FF;Orange-Flower;Ah, don't worry. I'm sure they'll come for you and you'll never have to think of that bad place again, ever.;อ่า ไม่ต้องห่วงหรอก ฉันว่าพวกเขาจะกลับมารับเธอแน่ๆ และเธอจะไม่ต้องคิดถึงที่แย่ๆ นั่นอีกเลย
THSD109SF;Pink-Flower;Hey, you're right! I think I see them now!;เฮ้ เธอพูดถูก! หนูว่าหนูเห็นพวกเขาแล้ว!
THSD111HF;Yellow-Actor;Hello, my dear beloved daughter. We have come back for you. Please come with us and be happy and never think of this terrible, terrible place again!;สวัสดี ลูกสาวที่รักของพ่อ พวกเรากลับมารับลูกแล้ว ไปกับพวกเรานะลูก ไปมีความสุขและอย่าคิดถึงที่แย่ๆ นี่อีกเลย!
THSD112HF;Yellow-Actor;THE END.;จบ
THSD114HT;Hound-Actor;Bwah-ha-ha!;บวา-ฮา-ฮา!
THSD115HF;Yellow-Actor;Yay! Snow! Weee!;เย้! หิมะ! วี!
THSD116HT;Hound-Actor;Sigh. Woe is me. Always, snow.;เฮ้อ เวรกรรมของฉัน หิมะตลอดกาล
THSD117SF;Pink-Flower;You--you--;แก--แก--
THSD118FF;Orange-Flower;You shot him!;แกยิงเขา!
THSD119SF;Pink-Flower;He's dead!;เขาตายแล้ว!
THSD120HF;Yellow-Actor;I... was just... trying to... entertain Glllllk!;ฉัน... แค่... พยายามจะ... สร้างความบันเทิง... อึก!
THSD121RA;Raz;I... I didn't mean to... I...;ผม... ผมไม่ได้ตั้งใจ... ผม...
THSD123RA;Raz;Hey, can I have a ride up to the balcony please?;เฮ้ ขอติดรถขึ้นไปบนระเบียงหน่อยได้ไหมครับ?
THSD124HF;Yellow-Actor;Gee, why would you want to go there? That's not a happy place!;โธ่ จะขึ้นไปทำไมกัน? ที่นั่นมันไม่มีความสุขสักหน่อย!
THSD125RA;Raz;I... uh... want to spread some, uh, happiness over there.;ผม เอ่อ อยากจะไปโปรย เอ่อ ความสุขแถวนั้นหน่อยน่ะครับ
THSD126HF;Yellow-Actor;Hey, that's a great idea! Help yourself!;เฮ้ ไอเดียดีนี่ ช่วยตัวเองเลย!
THSD127RA;Raz;What a jerk!;ไอ้บ้าเอ๊ย!
THSD128RA;Raz;If I could just get up there, I'd show him.;ถ้าผมขึ้นไปข้างบนนั้นได้นะ ผมจะสั่งสอนเขาให้เข็ด
THSD129RA;Raz;If I only had some Psychic flying or something. Or some stilts, or a helicopter.;ถ้าผมมีพลังจิตบินได้ หรือไม่ก็มีเสาสูงๆ หรือเฮลิคอปเตอร์สักลำก็คงดี
THSD130RA;Raz;Ooof!;อู๊ฟ!
THSD131RA;Raz;Ghhh!;กรร!
THSD132RA;Raz;Grrrrrrrr!;กร!
THSD133RA;Raz;Ouch!;โอ๊ย!
THSD134RA;Raz;That hurt!;เจ็บนะ!
THSD135RA;Raz;Ow!;โอ๊ย!
THSD136RA;Raz;Dang!;เวร!
THSD137RA;Raz;Cut it out!;พอได้แล้ว!
THSD138RA;Raz;Stop that!;หยุดนะ!
THSD139RA;Raz;I hate that guy.;ผมเกลียดหมอนั่น
THSD140RA;Raz;Down puppies! Nice puppies! Down!;หมอบลง ลูกหมา หมอบลง!
THSD141RA;Raz;Here birdie, birdie!;มานี่นกน้อยๆ!
THSD142RA;Raz;Sit!;นั่ง!
THSD143RA;Raz;Stay!;อยู่เฉยๆ!
THSD144RA;Raz;Go away!;ไปให้พ้น!
THSD145RA;Raz;Wait, keep back. I have a cold.;เดี๋ยวก่อน ถอยไป ผมเป็นหวัด
THSD146RA;Raz;Ick.;ยี้
THSD147RA;Raz;Hello!;สวัสดีครับ!
THSD148RA;Raz;Hi. My name is Raz.;สวัสดีครับ ผมชื่อแรซ
THSD149RA;Raz;It's short for Razputin!;ชื่อเต็มคือ แรซปูติน!
THSD150RA;Raz;Hey, who's that?;เฮ้ นั่นใครน่ะ?
THSD151RA;Raz;If I could only get up there somehow.;ถ้าผมขึ้นไปข้างบนนั้นได้สักทางนะ
THSD152RA;Raz;Hmmm.;ฮืมมม
THSD153RA;Raz;Hm-mmm.;ฮืม-มมม
THSD155RA;Raz;Hmm?;ฮืม?
THSD156RA;Raz;Hm.;ฮืม
THSD157RA;Raz;Woo-hoo!;วู้ฮู!
THSD158RA;Raz;Ta-da!;แท่น แทน!
THSD159RA;Raz;Rrrrr!;รรรร!
THSD160RA;Raz;No room to think in here.;ไม่มีที่ให้คิดเลย
THSD162RA;Raz;I need to get that script back, I think!;ผมว่า ผมต้องเอาสคริปต์นั่นกลับมานะ!
THSD163RA;Raz;Heh heh heh!;เหะๆๆ!
THSD165RA;Raz;Huh?;ฮะ?
THSD166RA;Raz;What the--;อะไรวะเนี่ย--
THSD167RA;Raz;Weeeee!;วี!
THCW002PT;Phantom;Ho-ho!;โฮ โฮ!
THCW003PT;Phantom;Heh.;เหะ
THCW004PT;Phantom;Heh-heh.;เหะๆ
THCW005PT;Phantom;Arrrrr!;อาร์!
THCW006PT;Phantom;Oooof!;อู๊ฟ!
THCW007PT;Phantom;Ah! You! You did this to me! I'll get you!;อ๊ะ! แก! แกทำกับฉันแบบนี้! ฉันจะเอาคืนแกให้ได้!
THCW008PT;Phantom;AHHGH! What have you done to me?! My beautiful face! I'll get you for this!;อ๊าก! แกทำอะไรกับฉัน?! หน้าสวยๆ ของฉัน! ฉันจะเอาคืนแกให้สาสม!
THRA001BE;Becky;Hmmmmm.;อืมมมม
THRA002BE;Becky;I can do this. I can do this. I can do this. I am in control. I am in control. I am in control. People are listening to me. People listen to me. People care about what I have to say. People respect me. People are listening to me.;ฉันทำได้ ฉันทำได้ ฉันทำได้ ฉันควบคุมได้ ฉันควบคุมได้ ฉันควบคุมได้ ทุกคนกำลังฟังฉัน ทุกคนฟังฉัน ทุกคนใส่ใจในสิ่งที่ฉันพูด ทุกคนเคารพฉัน ทุกคนกำลังฟังฉัน
THRA001JA;Jasper;(snarf.);(สูดน้ำมูก)
THRA001GL;Gloria;Ooooooh.;โอ้
THSD008BE;Becky;Alright, this is it. Cue the sun in five! Four! Three!;เอาล่ะ นี่แหละ! สั่งแสงอาทิตย์ใน 5! 4! 3!
THSD009JA;Jasper;Ha! I've seen better shines on a shoe!;ฮ่า! ฉันเคยเห็นเงาที่สวยกว่านี้บนรองเท้าอีก!
THSD010JA;Jasper;Yeah, you heard me! Up here, sunshine! This play stinks! You call that a costume? You look like a tin-foil ornament on top a Christmas tree of mediocrity.;ได้ยินแล้วนี่! ข้างบนน่ะ แสงตะวัน! ละครเรื่องนี้มันห่วย! นั่นเรียกชุดเหรอ? เธอดูเหมือนเครื่องประดับจากกระดาษฟอยล์บนต้นคริสต์มาสที่แสนจะธรรมดา
THSD011JA;Jasper;I, Jasper Rolls, the esteemed and famous critic, say it's time to drag this whole play outside and leave it on the curb for the garbage men.;ฉัน แจสเปอร์ โรลส์ นักวิจารณ์ชื่อดัง ขอประกาศว่าถึงเวลาที่จะลากละครเรื่องนี้ออกไปทิ้งข้างถนนให้พวกเก็บขยะแล้ว!
THSD012JA;Jasper;Why don't you quit while you can still get a job as a night light! Ah-ha-ha!;ทำไมเธอไม่ลาออกไปซะ ตอนที่ยังพอมีงานเป็นไฟส่องสว่างให้ทำได้! อา-ฮ่า-ฮ่า!
THSD013JA;Jasper;Though predictable and melodramatic, Bonita Soleil's exits are always this reviewer's favorite part of her performance.;ถึงแม้จะเดาได้และดราม่าเกินเหตุ แต่การลงจากเวทีของ โบนิต้า โซเลล์ ก็ยังเป็นส่วนที่นักวิจารณ์คนนี้ชอบที่สุดในการแสดงของเธอ
THSD014BE;Becky;Okay, let's try this one more time. Cue the sun!;โอเค ลองใหม่อีกครั้ง สั่งแสงอาทิตย์!
THSD015JA;Jasper;I've heard that stars are full of hot gas, but this one takes the cake!;ฉันเคยได้ยินว่าดาวฤกษ์เต็มไปด้วยก๊าซร้อน แต่คนนี้สุดยอดไปเลย!
THSD016JA;Jasper;...combines a supernova ego with white dwarf talent...;...รวมอัตตาแบบซูเปอร์โนวาเข้ากับพรสวรรค์ระดับดาวแคระขาว...
THSD017JA;Jasper;I hope you didn't forget your lines. The mind is the first thing to go in OLD AGE, you know.;หวังว่าเธอคงไม่ลืมบทนะ เพราะความจำมักจะเป็นสิ่งแรกที่หายไปเมื่อแก่ตัวลงนะ!
THSD018JA;Jasper;This play needs another run through the typewriter. No, wait. Make that a shredder!;ละครเรื่องนี้ต้องเอาไปพิมพ์ใหม่ซะหน่อย ไม่สิ ต้องเอาไปเข้าเครื่องทำลายเอกสารเลย!
THSD019JA;Jasper;Boooo! Get off the stage!;บู่ววว! ลงจากเวทีไปเลย!
THSD020JA;Jasper;Hsssss! Hsssss!;ฟ่อ! ฟ่อ!
THSD021JA;Jasper;Isn't it time for you to set?;ถึงเวลาที่เธอจะดับแสงแล้วไม่ใช่เหรอ?
THSD022JA;Jasper;I can see why they say not to stare at the sun too long or you'll go blind.;ฉันเข้าใจแล้วว่าทำไมเขาถึงบอกว่าอย่าจ้องดวงอาทิตย์นานเกินไป ไม่งั้นจะตาบอด
THSD023JA;Jasper;My kid puts on better plays in the backyard!;ลูกฉันยังแสดงละครได้ดีกว่านี้ในสวนหลังบ้านอีก!
THSD024JA;Jasper;Are you going to try to sing? Hold on. Where's my pen? I need to jam it into my ears.;เธอจะลองร้องเพลงเหรอ? เดี๋ยวนะ ปากกาฉันอยู่ไหน? ฉันต้องเอามายัดหูตัวเองซะหน่อย
THSD025JA;Jasper;You've got less talent than this piece of--no, wait than THIS piece of popcorn. That first one was too big!;เธอมีพรสวรรค์น้อยกว่าป๊อปคอร์นชิ้นนี้อีก ไม่สิ ต้องเป็นป๊อปคอร์นชิ้นนี้ ชิ้นแรกมันใหญ่ไป!
THAC000RA;Raz;Excuse me, Miss Soleil? I heard you were feeling bad, so I just wanted to say that...;ขอโทษนะครับ คุณ โซเลล์ ผมได้ยินว่าคุณไม่สบายใจ ผมแค่อยากจะบอกว่า...
THAC001RA;Raz;...whatever you're going through, you're not alone. ;...ไม่ว่าคุณจะเจออะไร คุณไม่ได้อยู่คนเดียวนะครับ
THAC002RA;Raz;I used to be a performer myself and I know how hard it is when--;ผมก็เคยเป็นนักแสดงมาก่อน และรู้ว่ามันยากแค่ไหนตอนที่--
THAC003BT;Bonita;Kid, can't you see I'm trying to have a moment here?;นี่ ไอ้หนู มองไม่เห็นรึไงว่าฉันกำลังใช้ช่วงเวลาส่วนตัวอยู่?
THAC004RA;Raz;Whoa. Sorry. I was looking for Bonita Soleil.;ว้าว ขอโทษครับ ผมกำลังมองหา โบนิต้า โซเลล์
THAC005BT;Bonita;You mean the personal muse of Gloria Von Gouton? Her inner sunshine?;หมายถึงแรงบันดาลใจส่วนตัวของ กลอเรีย ฟอน กูตัน? แสงสว่างภายในของเธอเหรอ?
THAC006RA;Raz;The spirit of her youth, yes.;จิตวิญญาณแห่งความเยาว์วัยของเธอ ใช่ครับ
THAC007BT;Bonita;That's me. Whaddya want? An autograph? I'm kinda busy here.;ฉันเองแหละ มีอะไร? ขอลายเซ็นเหรอ? ฉันกำลังยุ่งๆ อยู่นะ
THAC008RA;Raz;So, are you ready for your big number?;แล้ว คุณพร้อมสำหรับการแสดงครั้งใหญ่ของคุณรึยังครับ?
THAC009BT;Bonita;Did you put a candle in that spotlight and light it yet?;นายใส่เทียนในสปอตไลท์แล้วจุดรึยัง?
THAC010RA;Raz;No. But I'm ABOUT to, so uh... five minutes, Miss Soleil!;ยังครับ แต่กำลังจะทำครับ เอ่อ... อีกห้านาทีเจอกันนะครับ คุณ โซเลล์!
THAC011BT;Bonita;Thanks, Sonny.;ขอบใจนะ ไอ้หนุ่ม
THAC012RA;Raz;Now you see, that performance is exactly why we need to practice.;เห็นไหมครับ การแสดงแบบนั้นแหละคือเหตุผลว่าทำไมเราต้องซ้อม
THAC013BT;Bonita;Beat it, kid. I'm through.;ไปไกลๆ เลย ไอ้หนู ฉันพอแล้ว
THAC014BT;Bonita;As long as Jasper and that Phantom are out there, I'm staying back here...;ตราบใดที่ แจสเปอร์ กับ แฟนทอม นั่นยังอยู่ที่นั่น ฉันจะอยู่แต่ข้างหลังนี่แหละ...
THAC015BT;Bonita;...wallowing in my glamorous torment.;...จมปลักอยู่กับความทุกข์ทรมานที่ดูดีของฉัน
THAC016RA;Raz;The show must go on!;การแสดงต้องดำเนินต่อไป!
THAC017BT;Bonita;Yeah, it must go on without me, as long as Jasper Rolls and that Phantom are out there!;ใช่ การแสดงต้องดำเนินต่อไปโดยไม่มีฉัน ตราบใดที่ แจสเปอร์ โรลส์ กับ แฟนทอม นั่นยังอยู่ที่นั่น!
THAC018BT;Bonita;Sorry, kid.;ขอโทษด้วยนะ ไอ้หนู
THAC019RA;Raz;They need you on stage right away for your big number!;พวกเขาต้องการคุณขึ้นเวทีเดี๋ยวนี้เลย สำหรับการแสดงครั้งใหญ่ของคุณ!
THAC020BT;Bonita;Am I not playing this right or something? I'm drowning in a quagmire of self pity!;ฉันแสดงไม่ถูกหรือยังไงนะ? ฉันกำลังจมดิ่งอยู่ในบ่อโคลนแห่งความสงสารตัวเอง!
THAC021BT;Bonita;Why aren't you getting that? Should I be doing more with my hands?;ทำไมนายถึงไม่เข้าใจ? ฉันควรจะทำท่าทางด้วยมือให้มากกว่านี้เหรอ?
THAC022RA;Raz;So  who's that crying?;แล้ว นั่นใครร้องไห้อยู่น่ะครับ?
THAC023BT;Bonita;Oh, sorry--;โอ้ ขอโทษ--
