id;character;origin_dialogue;translated_dialogue
NIEN004SA;Sasha;Razputin, I'm sorry. I had to abort the experiment. Something unbelievably urgent has come up and I must leave immediately.;แรซปูติน ขออภัย ฉันต้องยกเลิกการทดลอง มีเหตุฉุกเฉินน่าเหลือเชื่อโผล่มาและฉันต้องไปโดยด่วน
NIEN005RA;Raz;I know! You'll never believe--;ผมรู้! คุณต้องไม่เชื่อแน่--
NIEN006SA;Sasha;Hold that thought! In a rush! Official Psychonauts business!;ไว้ก่อน! เรื่องด่วน! ธุระทางการของไซโคนอท!
NIEN007RA;Raz;Wait! So is this!;เดี๋ยว! เรื่องนี้ก็เหมือนกัน!
NIEN008RA;Raz;Official Psychonaut--hey! You forgot your--;ธุระทางการของไซโคนอท-- เฮ้! คุณลืม--
NIEN009RA;Raz;Hmmm...;ฮืมม...
NIIN001SA;Sasha;Razputin, can you hear me?;แรซปูติน เธอได้ยินฉันไหม?
NIIN002RA;Raz;Sasha, where am I?;ซาช่า ผมอยู่ที่ไหน?
NIIN003SA;Sasha;You are inside your own mind, but I'm not sure where. Tell me. What can you see?;ภายในจิตใจของเธอเอง แต่ฉันไม่แน่ใจว่าที่ไหน บอกฉันสิ เธอเห็นอะไร?
NIIN004RA;Raz;I see a run-down gypsy caravan.;ผมเห็นรถคาราวานยิปซีเก่า ๆ
NIIN005SA;Sasha;Do you recognize it?;มีความหมายอะไรกับเธอไหม?
NIIN006RA;Raz;Yes. It's where I was born.;ครับ มันคือที่ ๆ ผมเกิด
NIIN007SA;Sasha;I see...;เข้าใจละ...
NIIN008SA;Sasha;Compelling.;น่าสนใจ
NIVI001RA;Raz;Sasha, I'm going inside the caravan.;ซาช่า ผมกำลังเข้าไปในคาราวาน
NIVI002SA;Sasha;What do you see inside?;เธอเห็นอะไรในนั้น?
NIVI003RA;Raz;I'm not sure. It's getting fuzzy.;ผมไม่แน่ใจ มันฟุ้งไปหมดเลย
NIVI004RA;Raz;Ahhhhhhhhhh...;Ahhhhhhhhhh...
NIVI005RA;Raz;Oof!;Oof!
NIVI006SA;Sasha;Razputin, are you okay? What do you see now?;แรซปูติน เธอไม่เป็นไรนะ ตอนนี้เธอเห็นอะไร
NIVI007RA;Raz;I see a small, bunny-like animal thing.;ผมเห็น อะไรสักอย่างหน้าตามันเหมือน กระต่ายตัวน้อย
NIVI008SA;Sasha;Hmmm. An unfamiliar animal entity in a dream often represents a primal fear or memory. Follow it, and it should lead you somewhere important.;หืมม พวกสัตว์แปลก ๆ ในความฝันมักสะท้อนถึงความกลัวหรือความทรงจำแรกเริ่มของเรา ตามมันไป มันจะนำเธอไปสู่สถานที่สำคัญสักแห่ง
NIVI009RA;Raz;Check. Okay, Mr. Bun. You and I are gonna be tight. Wherever you go, I go. Like... two peas in a--hey!;ได้เลย โอเค คุณต่าย นายและฉัน จะเป็นคู่ซี้ นายไปไหนฉันไปด้วย เหมือนถั่วที่อยู่-- เฮ้!
NIVI010RA;Raz;Come back here!;กลับมานี่นะ!
NIVI011SA;Sasha;Don't let him get away!;อย่าปล่อยเขาหนีไปได้!
NIAB004RA;Raz;Hey! No fair! I blasted you, tank!;เฮ้! ไม่ยุติธรรม! ฉันยิงแกแล้วนิ เจ้ารถถัง!
NIAB005RA;Raz;RECEIVE MY PSYCHIC BLASTING, JERK!;เอาลำแสงของฉันไปกินซะ ไอ้เวร!
NIAB006RA;Raz;Rats. That tank is armored like a... tank!;ไอหนูพวกนี้ เกราะแข็งอย่างกับ...รถถัง!
NIAB007RA;Raz;It must have a weak spot somewhere!;มันต้องมีจุดอ่อนที่ไหนสักแห่ง!
NIAB008RA;Raz;Probably not on the top though.;แต่คงไม่ได้อยู่ด้านบนหรอก
NIAB009RA;Raz;Probably hidden.;อาจจะซ่อนอยู่ก็ได้
NIAB010RA;Raz;The weak spot, I mean.;จุดอ่อนน่ะ ที่ฉันหมายถึง
NIAB011RA;Raz;Probably, hidden on, like, the bottom.;อาจจะซ่อนอยู่ตรงด้านล่างก็ได้
NIAB014RA;Raz;Man, I am so smart.;โอ้โห ฉันฉลาดจริงๆ
NIAC004RA;Raz;Uh-oh.;Uh-oh.
NIAC006RA;Raz;No, I'll figure it out.;ไม่, ฉันจะหาทางเอง
NIAC008SA;Sasha;Razputin, tell me what is happening.;แรซปูติน บอกฉันมาว่าเกิดอะไรขึ้น
NIAC009RA;Raz;Well, I'm kind of stuck in a little, white space.;ก็ ผมเหมือนจะติดอยู่ในห้องเล็กๆ สีขาวๆ
NIAC010SA;Sasha;Hm. How little?;ฮืม เล็กแค่ไหน?
NIAC011RA;Raz;Really little.;เล็กมากๆ
NIAC013SA;Sasha;Do you feel trapped?;เธอรู้สึกเหมือนติดกับอยู่ใช่ไหม?
NIAC014RA;Raz;No...;เปล่า...
NIAC015SA;Sasha;Confined?;สบสน?
NIAC016RA;Raz;No.;เปล่า
NIAC017SA;Sasha;Smothered like you're buried alive?;หายใจไม่ออกเหมือนถูกฝังทั้งเป็น?
NIAC018RA;Raz;NO! Aaack! Get me out of here.;เปล่า! อ้าา! เอาผมออกไปจากที่นี่
NIAC019SA;Sasha;Can you find your way out?;เธอหาทางออกเจอไหม?
NIAC020RA;Raz;I can't see anything.;ผมไม่เห็นอะไรเลย
NIAC022SA;Sasha;Can you fight your way out?;เธอต่อสู้เพื่อสร้างทางออกได้ไหม?
NIAC023RA;Raz;Huh?;หา?
NIAC025SA;Sasha;Strike out with your psychic fist, Razputin, but carefully.;โจมตีด้วยมือพลังจิตของเธอ แรซปูติน อย่างระวังด้วย
NIAC028SA;Sasha;Punch your way out, Razputin!;ชกเพื่อสร้างทางออกของเธอ แรซ!
NIAC029SA;Sasha;Now! Hurry!;เดี๋ยวนี้! เร็วเข้า!
NIAC030SA;Sasha;This test is costing the taxpayers a lot of money!;การทดสอบครั้งนี้ทำให้ผู้เสียภาษีต้องเสียเงินเป็นจำนวนมาก!
NIAC032RA;Raz;Ah-ha!;Ah-ha!
NIAC034SA;Sasha;Keep punching Razputin!;ชกต่อไป แรซปูติน!
NIAD002RA;Raz;Don't worry, Dogen. I'm coming up there to save you!;ไม่ต้องห่วง โดแกน ฉันมาช่วยนายแล้ว!
NIAD003SA;Sasha;What is wrong, Razputin?;เกิดอะไรขึ้น แรซปูติน?
NIAD004RA;Raz;No time to explain, Sasha. I gotta climb this spooky thorn tower.;ไม่มีเวลาแล้ว ซาช่า ผมต้องปีนหอคอยหนามนี่
NIAD006RA;Raz;Argh! There's no way to get any higher!;Argh! ไม่มีทางที่จะไปได้สูงกว่านี้แล้ว!
NIAD007SA;Sasha;You must use your Levitation power.;เธอต้องใช้พลังลอยตัว
NIAD008RA;Raz;I don't know how to levitate...;ผมไม่รู้วิธีการลอยตัว...
NIAA000RA;Raz;Okay, what the hell was that???;โอเค นั่นมันอะไรน่ะ???
NIAA001RA;Raz;I'm seeing some crazy stuff in here, Sasha. This can't be right.;ผมเห็นบางอย่างน่าขนลุกในนี้ ซาช่า นี่มันไม่ถูกต้องนะ
NIAA002SA;Sasha;Ach.  Why did I buy the CHEAP Brain Tumbler?;ทำไมฉันถึงได้ซื้อ Brain Tumbler "ราคาถูก" มากันนะ?
NIAE000RA;Raz;Hey, where'd it go? Don't tell me I imagined that whole thing?;เฮ้ มันไปไหนล่ะ อย่าบอกนะว่าฉันคิดไปเอง
NIAF000RA;Raz;You are my own creation! I command you to stop!;แกคือสิ่งที่ฉันสร้างขึ้น! ฉันขอสั่งให้แกหยุด!
NIAF001RA;Raz;Dang, does that EVER work?;มันได้ผลมั้ยเนี่ย?
NIAG000RA;Raz;Soft, gelatinous underbelly, here I come.;ท้องอ่อนๆ นิ่มๆ ฉันมาแล้ว
NIAG001RA;Raz;Ahh! Confusion... grenade...;อ่า! ระเบิด... งงงวย...
NIAG002RA;Raz;so... dizzy... who... am I?;เวียน...หัว...ฉัน...เป็นใคร?
NIAG003RA;Raz;Ah! Target lock! ;อ่า! ล็อคเป้า! 
NIAG004RA;Raz;Gotta hide behind something!;ต้องซ่อนตัวอยู่หลังอะไรสักอย่าง!
NIZF000TO;System;Press /YButton/ to open the hatch.;กด /YButton/ เพื่อออกจากไข่
NIZZ000TO;System;ALL MINE;ทั้งหมด
