id;character;origin_dialogue;translated_dialogue
FINI001CO;Coach;Where, as you can clearly see, the personal demons causing my negative behavior have all been eradicated, leaving me sane once again.;อย่างที่พวกนายเห็น ปีศาจในใจที่ทำให้ฉันมีพฤติกรรมแย่ๆ ได้ถูกกำจัดไปหมดแล้ว ทำให้ฉันกลับมาเป็นคนปกติอีกครั้ง
FINI002CO;Coach;This is also corroborated in CAT scan number three, on page fifty-nine of your handouts.;เรื่องนี้ได้รับการยืนยันในผลสแกน CAT หมายเลขสาม หน้า59 ในเอกสารที่ฉันแจกให้พวกนายด้วย
FINI003CO;Coach;On a personal note, I would just like to reiterate how extremely, extremely sorry I am for stealing all of your brains, and trying to take over the world.;ส่วนตัว ฉันอยากจะขอย้ำอีกครั้งว่า ฉันเสียใจอย่างสุดซึ้งที่ขโมยสมองของพวกนายไป และพยายามจะยึดครองโลก
FINI004CO;Coach;Mistakes have been made.;ความผิดพลาดมันเกิดขึ้นได้
FINI005CO;Coach;But this camp is all about education, and I know I, for one, learned plenty.;แต่ที่นี่คือค่ายแห่งการเรียนรู้ และฉันรู้ว่าอย่างน้อย ฉันก็ได้เรียนรู้อะไรมากมายเช่นกัน
FINI006CO;Coach;Thanks to that guy right there. Come on up here, Raz!;ต้องขอบคุณเจ้านั่นเลย มานี่สิ แรซ!
FINI007FO;Ford;We endeavor to build strong minds here, with the power to lift things, to see things, to burn things.;เราพยายามสร้างจิตใจที่แข็งแกร่ง ด้วยพลังที่จะยกสิ่งของ มองเห็นสิ่งต่างๆ และเผาผลาญสิ่งต่างๆ
FINI008FO;Ford;But it's a special quality of your heart, not your mind, that truly makes a great Psychonaut.;แต่คุณสมบัติพิเศษในใจของพวกเธอต่างหาก ไม่ใช่จิตใจ ที่จะทำให้เป็นสุดยอดไซโคนอทได้
FINI009FO;Ford;This young man has it.;เด็กหนุ่มคนนี้มีมัน
FINI010FO;Ford;We did not give it to him. ;เราไม่ได้มอบมันให้เขา
FINI011FO;Ford;He got it from someone else, long before he came here.;เขาได้มันมาจากคนอื่น นานมาแล้ว ก่อนที่เขาจะมาที่นี่เสียอีก
FINI012FO;Ford;But we CAN give him this, to honor his mind, his courage, and his heart.;"แต่เรา ""สามารถ"" มอบสิ่งนี้ให้เขาได้ เพื่อเป็นเกียรติแก่จิตใจ ความกล้าหาญ และหัวใจของเขา"
FINI013FO;Ford;Son, we do not normally ask this of someone so young, but it is obvious to us all that you are not average.;เจ้าหนู ปกติเราจะไม่ถามอะไรแบบนี้กับคนที่อายุเท่านี้มาก่อน แต่มันชัดเจนว่าเธอไม่ธรรมดา
FINI014FO;Ford;Will you join us, Razputin?;นายจะเข้าร่วมกับเราไหม แรซปูติน?
FINI015FO;Ford;Will you be... a Psychonaut?;นายจะเป็น...ไซโคนอทไหม?
FINI016LI;Lili;Okay, let's be perfectly clear about this. That was the best summer of my whole entire life.;โอเค พูดให้ชัดนะ นี่เป็นฤดูร้อนที่ดีที่สุดในชีวิตฉันเลย
FINI017RA;Raz;Hey, the summer's not over yet! We can hang out for a couple of weeks still.;เฮ้ ฤดูร้อนยังไม่จบสักหน่อย! เรายังอยู่ด้วยกันได้อีกตั้งสองสามอาทิตย์นะ
FINI018LI;Lili;My family's out on the East Coast. Where's yours?;ครอบครัวฉันอยู่แถวชายฝั่งตะวันออก นายล่ะ?
FINI019RA;Raz;They move around a lot.;พวกเขาเดินทางบ่อย
FINI020LI;Lili;Hm...;หืม...
FINI021LI;Lili;Well, you'd better go. Your dad's waiting for you.;งั้น นายรีบไปเถอะ พ่อนายรออยู่
FINI022RA;Raz;Um, well--;เอ่อ งั้น...
FINI023LI;Lili;Bye.;บาย
FINI024SA;Sasha;Children, it's an emergency. There's been another kidnapping!;เด็กๆ เกิดเรื่องฉุกเฉิน มีการลักพาตัวเกิดขึ้นอีกแล้ว!
FINI025CO;Coach;I was here the whole time. You saw me.;ฉันอยู่นี่ตลอด นายก็เห็น
FINI026SA;Sasha;No, this time we know who it is, and that's what scares us.;ไม่ คราวนี้เรารู้ว่าใครเป็นคนทำ และนั่นคือสิ่งที่ทำให้พวกเรากลัว
FINI027RA;Raz;Who was kidnapped?;ใครถูกลักพาตัวไป?
FINI028MI;Milla;Truman Zanotto, the Grand Head of the Psychonauts.;ทรูแมน ซาน็อตโต หัวหน้าใหญ่ของไซโคนอท
FINI029LI;Lili;Dad?;พ่อ?
FINI030SA;Sasha;Sir, can you teleport this many of us back to headquarters?;ท่านครับ ท่านพอจะเทเลพอร์ตพวกเรากลับไปที่สำนักงานใหญ่ได้ไหม?
FINI031FO;Ford;Hey, what are you people doing in my kitchen? Now git!;เฮ้ พวกนายมาทำอะไรในครัวของฉันเนี่ย ออกไปเดี๋ยวนี้!
FINI032CO;Coach;Guess we're taking the jet.;เกรงว่าเราต้องไปเครื่องบินเจ็ตแล้วล่ะ
FINI033MI;Milla;Don't worry about your dad, darling. We'll get him back.;ไม่ต้องห่วงเรื่องพ่อนะจ๊ะ ที่รัก เราจะพาเขากลับมา
FINI034SA;Sasha;Yes, after all, we'll have Razputin helping us.;ใช่แล้ว เพราะเรามีแรซปูตินช่วยนี่นา
FINI035RA;Raz;I'm going?;ผมไปด้วยเหรอ?
FINI036SA;Sasha;Now how could we do this without our anti-kidnapping specialist?;แล้วเราจะทำยังไงได้ถ้าไม่มีผู้เชี่ยวชาญด้านการต่อต้านการลักพาตัวอย่างนาย?
FINI039GD;Augustus;I've taught you everything I can, Son. ;พ่อสอนทุกอย่างให้ลูกแล้ว ลูกรัก
FINI040GD;Augustus;Now you go show them. Show them all.;ทีนี้ก็ไปแสดงให้พวกเขาเห็น แสดงให้ทุกคนเห็นไปเลย
FINI042RA;Raz;Let's go.;ไปกันเถอะ
GLZH022TO;System;No merit badges;ไม่มีป้ายทักษะ
GLZG025TO;System;Good news! You have enough PSI Cards /PsiCard/ to build a new PSI Challenge Marker! /Marker/ Just buy a PSI Core /PsiCore/ at the Camp Store and bring it to Ford Cruller /FordNinja/ so he can make you one!;ข่าวดี! คุณมี PSI Card /PsiCard/ มากพอที่จะสร้าง PSI Challenge Marker /Marker/ ใหม่ได้แล้ว! แค่ซื้อ PSI Core /PsiCore/ จากร้านค้าในแคมป์ แล้วเอาไปให้ฟอร์ด ครอลเลอร์ /FordNinja/ ทำให้!
GLZG026TO;System;Congratulations! You found a loose PSI Card! [image of card] Collect nine of these and you can build a PSI Challenge Marker [image of marker] out of them, but you'll need to get a PSI Core [image of core] from the Camp Store, and a little help from Ford Cruller. [image of ninja Ford];ยินดีด้วย! คุณเจอ PSI Card เข้าแล้ว! [image of marker] เก็บให้ครบเก้าใบ แล้วคุณจะสร้าง PSI Challenge Marker [image of marker] ได้ แต่ต้องมี PSI Core [image of core] จากร้านค้าในแคมป์ และความช่วยเหลือจากฟอร์ด ครอลเลอร์ด้วยนะ [image of ninja Ford]
GLZG027TO;System;You just found a PSI Challenge Marker! /Marker/ Every time you find one of these, your PSI Cadet Rank goes up! Rank up enough and you'll get more PSI powers!;คุณพิ่งจะเจอ PSI Challenge Marker! /Marker/ ทุกครั้งที่คุณจอ Rank /Marker/ ของคุณจะเพิ่มขึ้น! ถ้า Rank สูงพอ คุณจะได้รับพลัง PSI เพิ่มด้วย!
GLZH023TO;System;...yet!;...ตอนนี้!
GLRA000RA;Raz;Hm. I'm not getting anything. I must be out of range or something.;อืม ไม่เห็นมีอะไรเลย สงสัยจะอยู่นอกระยะรึเปล่า
CAEM003BZ;Bobby;Ah-ha-ha-ha!;อะฮะฮะฮะ!
GLAA000RA;Raz;Man, these things smell terrible. Am I sure I want to do this?;โอ้โฮ กลิ่นแย่มาก ฉันอยากจะทำแบบนี้จริงๆ เหรอ?
GLAA001RA;Raz;Yes, I want to go back to the real world that badly.;ใช่ ฉันอยากกลับไปโลกแห่งความจริงมากขนาดนั้นเลยล่ะ
GLAA002RA;Raz;No, I think I'll stay in this mind for a while longer.;ไม่ดีกว่า ฉันว่าฉันอยู่ในโลกแห่งจิตนี้ต่ออีกหน่อยดีกว่า
GLAA003RA;Raz;I don't want to crack open these Smelling Salts unless I'm in a mental world, and I REALLY want to get out. They smell pretty bad.;ฉันไม่อยากใช้ ยาดม นอกจากว่าฉันจะอยู่ในโลกแห่งจิต แล้วก็อยากออกไปจริงๆ ด้วย กลิ่นมันแย่มาก
GLZG028TO;System;Your first figment!;เศษจินตภาพชิ้นแรก!
GLZG029TO;System;Collect 100 figment points and you'll be promoted! If you get promoted to a high enough rank, you will earn new Psychic Abilities!;เก็บ เศษจินตภาพ ให้ได้ 100 ชิ้น แล้วคุณจะได้รับการเลื่อน Rank! ถ้าคุณได้เลื่อน Rank สูงพอ คุณจะได้รับพลังจิตใหม่ๆ ด้วย!
GLZG030TO;System;You can look at all the figments you've collected in your JOURNAL /Journal/;ดู เศษจินตภาพ ที่เก็บมาทั้งหมดได้ใน "บันทึก" /Journal/
GLZG031TO;System;Your first Arrowhead! /Arrowhead/  Arrowheads are made of Psitanium, a rare psychoreactive mineral, which makes them very valuable. You can use Arrowheads to buy items at the camp store and other places you find.;หัวศร อันแรก! /Arrowhead/ หัวศร ทำจาก ไซเทเนียม แร่หายากที่ตอบสนองต่อจิต ซึ่งทำให้มันมีค่ามาก ใช้ หัวศร ซื้อของที่ร้านค้าในแคมป์ และที่อื่นๆ ที่เจอได้
GLZB013TO;System;Dream Fluff;Dream Fluff
GLZB014TO;System;PSI Core;PSI Core
GLZB015TO;System;Cobweb Duster;เครื่องดูดหยากไย่
GLZB016TO;System;Dowsing Rod;แท่งดาวซิ่ง
GLZB017TO;System;PSI Energy Colorizer;PSI Energy Colorizer
GLZH001TO;System;Oleander's Pride;ความภาคภูมิใจของ โอลีแอนเดอร์
GLZH002TO;System;Oleander's Shame;ความอัปยศของ โอลีแอนเดอร์
GLZH003TO;System;Milla's Adventures!;การผจญภัยของ มิลล่า!
GLZH004TO;System;Milla's Children;เด็กๆ ของ มิลล่า
GLZH005TO;System;Sasha's First Loss;การสูญเสียครั้งแรกของ ซาช่า
GLZH006TO;System;Sasha's Second Sight;ญาณที่สองของ ซาช่า
GLZH007TO;System;Edgar's Lament;ความเศร้าของ เอ็ดการ์
GLZH008TO;System;Edgar's Love;ความรักของ เอ็ดการ์
GLZH009TO;System;Boyd: Fired Again!;บอยด์: โดนไล่ออกอีกแล้ว!
GLZH010TO;System;Boyd: Hired Again!;บอยด์: ได้งานอีกแล้ว!
GLZH011TO;System;Gloria's Cruel Training;การฝึกสุดโหดของ กลอเรีย
GLZH012TO;System;Gloria's Fallen Star;ดาราตกสวรรค์ของ กลอเรีย
GLZH013TO;System;Lungfish and Loboto;ปลาปอดกับโลโบโต้
GLZH014TO;System;Lungfishopolis Under Siege!;ลุงฟิชโฮโพลิส ภายใต้การปิดล้อม!
GLZH015TO;System;Razputin's Getaway;การหลบหนีของ แรซปูติน
GLZH016TO;System;The World Shall Taste my Eggs!;โลกจะต้องลิ้มรส ไข่ของฉัน!
GLZH000TO;System;Fred vs. Crispin;เฟร็ด ปะทะ คริสปิน
GLZH017TO;System;Fred vs. Napoleon;เฟร็ด ปะทะ นโปเลียน
GLZH018TO;System;The Big Top;พ่อบิ๊กบึ้ม
GLRA044RA;Raz;Ugh!;อ๊ะ!
GLGO000VE;Vernon;Hee hee hee!;Hee hee hee!
GLGO007MH;Mikhail;Ho ho ho.;Ho ho ho.
GLGO010CM;Clem;HEE HEE HEE HEE HEE!;HEE HEE HEE HEE HEE!
GLGO012JT;J.T.;Heh. Tarnation!;แฮะ บ้าจริง!
GLGO013CP;Chops;Ha ha ha.;ฮ่า ฮ่า ฮ่า.
GLGO014CH;Chloe;Hmm. Interesting sensation.;อืมม ความรู้สึกน่าสนใจ
GLGO015BZ;Bobby;Ah! Ahhhhh!;อ๊ะ! อ๊าาาาา!
GLGO016BN;Benny;Hey, quit it!;เฮ้ เลิกเลยนะ!
GLGO017EF;Elton;Hee hee.;ฮี ฮี.
GLGO020SA;Sasha;Razputin, please. Germs. ;แรซปูติน ได้โปรด สกปรก
GLGO021SA;Sasha;Uh... Germs...;เอ่อ... สกปรก...
GLGO023MI;Milla;Uh... heh... Heh heh;เอ่อ... แฮะ... แฮะ แฮะ
GLGO024FO;Ford;Ooh, ha ha ha!;อู้ว ฮ่า ฮ่า ฮ่า!
GLGO025CO;Coach;Heh. Knock it off.;เฮอะ หยุดเล่น
GLGO026GL;Gloria;Ooooh hoo hoo!;อู้ ฮู ฮู!
GLGO029CR;Crispin;Woo hoo ha ha hahaha!;วู้ ฮู ฮ่า ฮ่า ฮ่า ฮ่า!
GLGO031RA;Raz;Hey, can we talk about this friendship bracelet?;นี่ เราคุยเรื่องสร้อยข้อมือเพื่อนรักนี่หน่อยได้ไหม?
GLGO032LI;Lili;No. It's embarrassing enough that I made it. Just put it away and shut up.;ไม่ ไม่ต้องพูดเลย น่าอายจะตายที่ทำมันมา เก็บไปซะแล้วก็หุบปาก
GLGO033RA;Raz;Hm. I don't think I want to put this bracelet on just yet. I think Lili and I need to talk about our relationship first.;อืม ฉันว่าฉันยังไม่อยากใส่สร้อยข้อมือนี่ตอนนี้หรอก ฉันว่าฉันกับลิลี่ต้องคุยกันเรื่องความสัมพันธ์ของเราก่อน
GLGO034RA;Raz;I don't want to show anyone this bracelet. People will think we're totally boyfriend-girlfriend.;ฉันไม่อยากให้ใครเห็นสร้อยข้อมือนี่ เดี๋ยวคนจะคิดว่าเราเป็นแฟนกันหมด
GLGO035RA;Raz;I'd like you to meet Mr. Pokeylope.;อยากให้ทุกคนรู้จักกับ มิสเตอร์โพคีโลพ
GLGO036RA;Raz;No, I can't mess around with Mr. Pokeylope. I've got to give him back to Sheegor right away!;ไม่ได้ ฉันจะมาเล่นกับ มิสเตอร์โพคีโลพ ไม่ได้ ฉันต้องเอาเขากลับไปให้ชีกอร์เดี๋ยวนี้!
GLGO037RA;Raz;Don't worry, Mr. Pokeylope. I'll get you back to Sheegor right away.;ไม่ต้องห่วงนะ มิสเตอร์โพคีโลพ เดี๋ยวผมจะพาคุณกลับไปหาชีกอร์เดี๋ยวนี้ล่ะ
GLGO038RA;Raz;This is that button Sasha gave me. It's a clue to the location of his secret lab.;นี่คือ กระดุม ที่ซาช่า ให้มา มันเป็นเบาะแสที่อยู่ของ แล็ปลับของเขา
GLGO039RA;Raz;No, I don't want to lose this button. I might not get into Sasha's secret lab without it.;ไม่ได้ ฉันไม่อยากทำ กระดุม นี้หาย ถ้าไม่มีมันฉันอาจจะเข้า แล็ปลับของซาช่า ไม่ได้
GLGO040QU;Quentin;Hey, that's a pretty sweet sound there homey. Why don't you come jam with us some time?;เฮ้ นั่นมันเสียงเจ๋งๆ นี่นา พวกนายมาแจมกับพวกเราหน่อยไหมล่ะ?
GLGO041PH;Phoebe;Wooo! Lake whistle solo!;วู้! โซโล่ผิวปากริมทะเลสาบ!
GLGO042JT;J.T.;Now that's the darndest harmonica I ever heard. That could be just the sound to take this band in the prog-rock direction I was hoping for.;นั่นมันฮาร์โมนิก้าที่วิเศษที่สุดเท่าที่ฉันเคยได้ยินมาเลยนะ นั่นอาจเป็นเสียงที่พาวงเราไปในทิศทางโปรเกรสซีฟร็อกที่ฉันหวังไว้ก็ได้
GLGO043CP;Chops;Hmmm. A horn section might be just what we need.;หืมมม เสียงแตรวงอาจเป็นสิ่งที่เราต้องการก็ได้นะ
GLGO044LO;Dr.Loboto;Sheegor, please! Open a window if you're going to do that.;ชีกอร์ ได้โปรด! เปิดหน้าต่างหน่อยถ้าเธอจะทำแบบนั้น
GLGO045RA;Raz;I think I have to be closer to the shore for Linda to hear it. ;ฉันว่าฉันต้องเข้าไปใกล้ชายฝั่งกว่านี้ ลินดา ถึงจะได้ยิน
GLGO046RA;Raz;I'm not going to wear my costume here. People will think I'm crazy!;ฉันจะไม่ใส่ชุดฉันที่นี่แน่ คนจะคิดว่าฉันบ้า!
GLGO047RA;Raz;Man, I can see why Pokeylope loves this cake. It looks so moist and delicious.;ให้ตายสิ ฉันรู้เลยว่าทำไม มิสเตอร์โพคีโลพ ถึงชอบเค้กนี่ มันดูนุ่มชุ่มฉ่ำแล้วก็น่าอร่อยมากๆ
GLGO048RA;Raz;Come on Mr. Pokeylope. Come and get your cake!;มาเถอะ มิสเตอร์โพคีโลพ มากินเค้กเร็ว!
GLGO049RA;Raz;Hey, would you mind if I just ate this cake myself?;นี่ จะเป็นอะไรไหมถ้าฉันกินเค้กนี่เอง?
GLGO050RA;Raz;Hey, Sasha. Wake up! Cake!;เฮ้ ซาช่า ตื่นได้แล้ว เค้ก!
GLGO051RA;Raz;Come on, Brainless Milla. Time to blow out the candles!;เร็วเข้า มิลล่า สมองกลวง ได้เวลาเป่าเค้กแล้ว!
GLGO052RA;Raz;Hey, if I shoved this cake in your face right now, you wouldn't be able to do anything as revenge.;นี่ ถ้าฉันเอาเค้กนี่ป้ายหน้าเธอตอนนี้ เธอคงทำอะไรตอบโต้ไม่ได้เลยสินะ
