id;character;origin_dialogue;translated_dialogue
MINO030MI;Milla;I don't care! I don't care who's looking!;ฉันไม่สน! ฉันไม่สนว่าใครจะมอง!
MINO031MI;Milla;Achhh!;อ๊าค!
MINO032MI;Milla;No frowning on the dance floor!;ห้ามทำหน้าบึ้งบนฟลอร์เต้นรำนะ!
MINO033MI;Milla;I wonder how long I can keep this up?;ฉันจะทนได้นานแค่ไหนกันนะ?
MINO034MI;Milla;My feet are killing me.;เท้าฉันจะพังแล้ว
MINO035MI;Milla;...can't stop dancing...;...หยุดเต้นไม่ได้...
MINO036MI;Milla;Who's going to adopt these poor children?;ใครจะรับเด็กน่าสงสารพวกนี้ไปเลี้ยงนะ?
MINO037MI;Milla;Hey, what's that smoke over the village?;เฮ้ นั่นมันควันอะไรเหนือหมู่บ้านน่ะ?
MINO038MI;Milla;Ohhhhh!;โอ๊ย!
MINO039MI;Milla;Ahh! The orphanage! It's on fire!;อ๊ะ! สถานเลี้ยงเด็กกำพร้า! ไฟไหม้!
MINO040MI;Milla;Oh, no!;ไม่นะ!
MINO041MI;Milla;The children! Some one save the children!;เด็ก ๆ! ใครก็ได้ช่วยเด็ก ๆ ด้วย!
MINO042MI;Milla;Please! Some one help!;ได้โปรด! ใครก็ได้ช่วยด้วย!
MINO043MI;Milla;Oh god no!;โอ้ พระเจ้า ไม่นะ!
MINO044MI;Milla;The babies!;เด็กทารก!
MINO045MI;Milla;I can hear them!;ฉันได้ยินเสียงพวกเขา!
MINO046MI;Milla;Can't you hear them!;ไม่ได้ยินเสียงพวกเขาเหรอ!
MINO047MI;Milla;They're screaming!;พวกเขากำลังกรีดร้อง!
MINO048MI;Milla;They're frightened!;พวกเขากำลังกลัว!
MINO049MI;Milla;Don't cry, my darlings!;อย่าร้องไห้เลย ที่รักของฉัน!
MINO050MI;Milla;Please stop crying!;ได้โปรด หยุดร้องไห้เถอะ!
MINO051MI;Milla;Pleeeease!;ได้โปรด!
MINO052MI;Milla;(crying);(ร้องไห้)
MITU001MI;Milla;Look who made the scene!;ดูสิว่าใครมาถึงแล้ว!
MITU002RA;Raz;Agent Vodello? Where are you?;สายลับโวเดลโล? อยู่ไหนครับ?
MITU003MI;Milla;On TV of course! Where I was always meant to be!;ก็ต้องในทีวีสิ! ที่ที่ฉันควรจะอยู่น่ะ!
MITU004MI;Milla;I mean look at my hair, darling. How can hair this fabulous not be on TV?;ดูผมฉันสิ ที่รัก ผมสวยขนาดนี้จะไม่อยู่ในทีวีได้ยังไง?
MITU005MI;Milla;Now show me, baby. What's on your mind?;มาเลย ที่รัก แสดงให้ฉันดูหน่อย มีอะไรในใจ?
MITU006MI;Milla;Come on, darling.;มาเลย ที่รัก
MITU007MI;Milla;Don't be afraid.;อย่ากลัว
MITU008MI;Milla;Show me what's going on in that cute little head.;แสดงให้ฉันดูหน่อยสิ ว่าในหัวน้อย ๆ ของเธอกำลังคิดอะไรอยู่
MITU009MI;Milla;I would never tell.;ฉันจะไม่บอกใครแน่นอน
MITU010MI;Milla;Oh, so cute!;โอ๊ย น่ารักจัง!
MITU012MI;Milla;Well, I'm gonna give you another one to think about.;เอาล่ะ ฉันจะให้เธอคิดถึงอีกเรื่องนะ
MITU013MI;Milla;This is just a learner's permit, mind you. It only works when you're at my party.;นี่เป็นแค่ใบอนุญาตสำหรับผู้เริ่มต้นเท่านั้นนะ มันจะใช้ได้แค่ในปาร์ตี้ของฉันเท่านั้น
MITU014MI;Milla;Focus on it, Razputin, and let's get hopping.;ตั้งใจหน่อยนะ แรซปูติน แล้วมาเริ่มกระโดดกันเลย
MITU015MI;Milla;Now, honey. I said Levitation.;ที่รัก ฉันบอกว่า Levitation (ลอยตัว)
MITU016MI;Milla;No, not that one.;ไม่ ไม่ใช่อันนั้น
MITU017MI;Milla;No.;ไม่
MITU019MI;Milla;That one!;อันนั้นแหละ!
MITU021MI;Milla;Try it.;ลองดูสิ
MITU022MI;Milla;Great!;เยี่ยมมาก!
MITU023MI;Milla;Now try to add a little bounce to it!;ทีนี้ลองเพิ่มการกระโดดเข้าไปหน่อยสิ!
MITU024MI;Milla;Go on!;เอาเลย!
MITU026MI;Milla;Bounce for Mamma!;กระโดดให้คุณแม่ดูหน่อย!
MITU027MI;Milla;There you go!;อย่างนั้นแหละ!
MITU028MI;Milla;Want to take it higher? Try bouncing when you're already bouncing!;อยากจะให้สูงขึ้นไปอีกไหม? ลองกระโดดตอนที่เธอกำลังกระโดดอยู่สิ!
MITU029MI;Milla;I call it the double bubble bounce.;ฉันเรียกมันว่าการกระโดดเบิ้ลสองฟอง
MITU030MI;Milla;Come on. Don't settle for just one bounce, darling.;มาเลย อย่าพอใจแค่การกระโดดครั้งเดียว ที่รัก
MITU031MI;Milla;Ooooh! You got it!;โอ้! ทำได้แล้ว!
MITU032MI;Milla;Okay, now, just between you and me, this end of the party is dead.;เอาล่ะ นี่พูดกันแค่เธอกับฉันนะ ปาร์ตี้ฝั่งนี้มันเงียบเหงามาก
MITU033MI;Milla;Come find me on the other side of the party and I'll give you that merit badge for real.;มาหาฉันอีกฝั่งของปาร์ตี้สิ แล้วฉันจะให้ป้ายทักษะจริง ๆ กับเธอ
MITU034MI;Milla;Never keep a girl waiting long, young man!;อย่าปล่อยให้ผู้หญิงรอนานนะ หนุ่มน้อย!
MITU035MI;Milla;(Kiss.);(จูบ)
MITU036MI;Milla;You know Levitation gives you a little lift even when you're doing a regular jump.;รู้ไหมว่า Levitation (ลอยตัว) จะช่วยให้เธอตัวเบาขึ้น แม้แต่ตอนที่กระโดดธรรมดา
MITU037MI;Milla;Try it! Jump up and then jump again when in the air!;ลองดูสิ! กระโดดขึ้นไป แล้วกระโดดอีกครั้งตอนที่อยู่กลางอากาศ!
MITU038MI;Milla;Exactly! Perfect!;ใช่เลย! สมบูรณ์แบบ!
MITU039MI;Milla;Well rolled my friend.;กลิ้งได้ดีมาก เพื่อนของฉัน
MITU040MI;Milla;You know, I predict you are going to be the life of this party.;รู้ไหม ฉันทำนายว่าเธอจะเป็นดาวเด่นของปาร์ตี้นี้เลยล่ะ
MITU041MI;Milla;There's a pretty groovy scene in the next room.;ในห้องถัดไปมีบรรยากาศดี ๆ รออยู่นะ
MITU042MI;Milla;So, don't be a wall flower. Go mingle!;อย่ามัวแต่ยืนอยู่เฉย ๆ ไปสังสรรค์สิ!
MITU043MI;Milla;Oh, some of these places can be so exclusive!;โอ้ บางที่นี่ก็ช่างพิเศษจริง ๆ!
MITU044MI;Milla;Anyway, I'm sure once you show them what a rock star you are, doors are gonna open for you baby.;ยังไงก็ตาม ฉันมั่นใจว่าถ้าเธอแสดงให้พวกเขาเห็นว่าเธอเป็นร็อคสตาร์แค่ไหน ประตูทุกบานก็จะเปิดต้อนรับเธอ ที่รัก
MITU045MI;Milla;You know I love you, darling, but you have to make the camera love you too.;รู้ไหมว่าฉันรักเธอนะ ที่รัก แต่เธอต้องทำให้กล้องรักเธอด้วย
MITU046MI;Milla;In fact, you have to make all the cameras love you.;จริง ๆ แล้ว เธอต้องทำให้กล้องทุกตัวรักเธอ
MITU047MI;Milla;Being a rock star isn't easy!;การเป็นร็อคสตาร์ไม่ใช่เรื่องง่ายนะ!
MITU048MI;Milla;I know you can do it!;ฉันรู้ว่าเธอทำได้!
MITU049MI;Milla;Razputin dominates the airwaves!;แรซปูตินครองคลื่นวิทยุ!
MITU050MI;Milla;I need rock stars like you at my party!;ฉันต้องการร็อคสตาร์อย่างเธอในปาร์ตี้ของฉัน!
MITU051MI;Milla;Get down here!;ลงมานี่เลย!
MITU052MI;Milla;Wooo hooo! Watch out for those bumpers, darling.;วู้ฮู! ระวังตัวกันกระแทกด้วยนะ ที่รัก
MITU053MI;Milla;Ooooh! Look at you go!;โอ้! ดูเธอสิ!
MITU054MI;Milla;You're like a little pinball in there!;เธอเหมือนลูกพินบอลตัวน้อย ๆ เลย!
MITU055MI;Milla;Now light up all those lights if you're ready to come out.;ทีนี้เปิดไฟให้หมด ถ้าเธอพร้อมจะออกมาแล้ว
MITU056MI;Milla;Hey, look at you brightening up the place!;เฮ้ ดูเธอทำให้ที่นี่สว่างขึ้นสิ!
MITU057MI;Milla;Oh, no. Party crashers.;โอ้ ไม่ พวกป่วนงาน
MITU058MI;Milla;Why must someone always try to ruin the party, hm?;ทำไมต้องมีคนพยายามทำลายปาร์ตี้อยู่เรื่อยเลยนะ?
MITU059MI;Milla;Just do what I do, darling. Ignore them and they'll go away.;ทำเหมือนที่ฉันทำสิ ที่รัก เมินพวกเขา แล้วพวกเขาจะไปเอง
MITU060MI;Milla;Ooh, I see other people find your thoughts uplifting as well.;โอ้ ฉันเห็นว่าคนอื่น ๆ ก็คิดว่าความคิดของเธอยกระดับจิตใจเหมือนกันนะ
MITU061MI;Milla;Darling. What are you doing down here?;ที่รัก ลงมาทำอะไรตรงนี้?
MITU062MI;Milla;The party is upstairs.;ปาร์ตี้อยู่ข้างบนนะ
MITU063MI;Milla;These are just some old demons of mine.;พวกนี้เป็นแค่ปีศาจเก่า ๆ ของฉัน
MITU064MI;Milla;Everybody has them.;ใคร ๆ ก็มีกันทั้งนั้น
MITU065MI;Milla;Now move along. Nothing to see here.;ไปได้แล้ว ไม่มีอะไรให้ดูหรอก
MITU066MI;Milla;Darling.;ที่รัก
MITU067MI;Milla;If you're looking for the make-out room, you've come to the WRONG place.;ถ้าเธอกำลังมองหาห้องสวีท เธอมาผิดที่แล้ว
MITU068MI;Milla;These bouncers can be so strict, you know.;คนคุมประตูนี่เข้มงวดมากเลยนะ
MITU069MI;Milla;But I'm afraid this is a pretty exclusive party.;แต่ฉันเกรงว่านี่จะเป็นปาร์ตี้สำหรับคนพิเศษเท่านั้น
MITU071MI;Milla;Thank goodness you're a winner!;ขอบคุณพระเจ้าที่เธอเป็นผู้ชนะ!
MITU072MI;Milla;Now roll!;กลิ้งเลย!
MITU073MI;Milla;Hang on, darling!;จับให้มั่นนะ ที่รัก!
MITU074MI;Milla;Weeeee!;หวี!
MITU075MI;Milla;Outstanding!;โดดเด่น!
MITU076MI;Milla;Superb!;ยอดเยี่ยม!
MITU077MI;Milla;You're going to be at my party in no time!;เธอจะได้มาอยู่ในปาร์ตี้ของฉันในไม่ช้าแน่นอน!
MITU078MI;Milla;I'd better make sure I have enough onion dip.;ฉันควรจะตรวจสอบให้แน่ใจว่ามี onion dip (ซอสหัวหอม) เพียงพอ
MITU079MI;Milla;I love onion dip, don't you?;ฉันชอบ onion dip (ซอสหัวหอม) เธอชอบไหม?
MITU080MI;Milla;You know those long falls can really be a pain.;รู้ไหมว่าการตกลงมายาว ๆ นี่มันเจ็บปวดมากเลยนะ
MITU081MI;Milla;Next time you're falling, try using your thoughts like a balloon.;ครั้งหน้าตอนที่เธอกำลังจะตก ลองใช้ความคิดของเธอเป็นเหมือนลูกโป่งสิ
MITU082MI;Milla;If you float in some areas you might get a little more mmmmf than usual.;ถ้าเธอ float (ลอย) ในบางพื้นที่ เธออาจจะรู้สึกดีกว่าปกติก็ได้นะ
MITU083MI;Milla;Who's that I see?;นั่นใครน่ะ?
MITU084MI;Milla;It's Razputin, the Rolling Rock Star! In the flesh!;แรซปูติน ร็อคสตาร์นักกลิ้ง! ตัวเป็น ๆ!
MITU085MI;Milla;And just in time. This party was dying without you, darling.;และทันเวลาพอดี ปาร์ตี้นี้กำลังจะตายถ้าไม่มีเธอ ที่รัก
MITU086MI;Milla;Here, I have a little party favor for you.;นี่จ้ะ ฉันมีของขวัญเล็ก ๆ น้อย ๆ ให้เธอ
MITU087MI;Milla;So cute! (Kiss.);น่ารักจัง! (จูบ)
MITU088MI;Milla;Milla, save us!;มิลล่า ช่วยพวกเราด้วย!
MITU089MI;Milla;Help us, Milla!;ช่วยพวกเราด้วย มิลล่า!
MITU090MI;Milla;Milla, where are you?;มิลล่า เธออยู่ไหน?
MITU091MI;Milla;Ow! It's hot! It's burning!;โอ๊ย! มันร้อน! มันไหม้!
MITU092MI;Milla;Milla, why don't you help us?;มิลล่า ทำไมเธอไม่ช่วยพวกเรา?
MITU093MI;Milla;Why did you let us die?;ทำไมเธอถึงปล่อยให้พวกเราตาย?
MITU094MI;Milla;We're all alone now, Milla.;ตอนนี้พวกเราอยู่คนเดียวแล้ว มิลล่า
MITU095MI;Milla;Miiiiiiillaaaaa...;มิ้ลลลลลล่าาาา...
MITU096MI;Milla;No parking on the dance floor!;ห้ามจอดบนฟลอร์เต้นรำนะ!
MITU097MI;Milla;I like your style Razputin!;ฉันชอบสไตล์ของนายนะ แรซปูติน!
MITU098MI;Milla;You have to dance, dance, dance baby! Like some sort of crazy bat!;นายต้องเต้น เต้น เต้น ที่รัก! เหมือนค้างคาวบ้า ๆ อะไรแบบนั้น!
MITU099MI;Milla;Which do you like better--spinach or onion dip?;เธอชอบอะไรมากกว่ากัน ระหว่างผักโขมกับ onion dip (ซอสหัวหอม)?
MITU100MI;Milla;You know, I was hoping someone would bring that spinach dip in a bread bowl thing to the party, but nobody did.;รู้ไหม ฉันหวังว่าจะมีใครสักคนเอาผักโขมจิ้มในชามขนมปังมางานปาร์ตี้ แต่ก็ไม่มีใครทำ
MITU101MI;Milla;Then again, last time I had that, I walked around for an hour with spinach stuck between my teeth!;แล้วอีกอย่าง ครั้งล่าสุดที่ฉันกิน ฉันเดินไปทั่วเป็นชั่วโมงโดยที่มีผักโขมติดอยู่ตามซอกฟัน!
MITU102MI;Milla;Hey, you two! Get a room!;เฮ้ พวกนายสองคน! ไปเปิดห้องซะ!
MITU103MI;Milla;Oh, thank you babydoll! So do you!;โอ้ ขอบคุณนะจ๊ะ! เธอก็เหมือนกัน!
MITU104MI;Milla;Yeah, yeah, yeah. Call me!;ใช่ ๆ ๆ โทรหาฉันนะ!
MITU105MI;Milla;Hey you!;เฮ้ เธอ!
MITU106MI;Milla;Hi there!;สวัสดีจ้ะ!
MITU107MI;Milla;Oh, I'm so glad you guys could make it!;โอ้ ฉันดีใจมากที่พวกเธอมาได้!
MITU108MI;Milla;Yeah, isn't it?;ใช่ไหมล่ะ?
MITU109MI;Milla;Just throw your coat on the bed there.;เอาเสื้อคลุมไปวางบนเตียงได้เลย
MITU110MI;Milla;What are you talking about? You look great!;พูดอะไรน่ะ? เธอดูดีมาก!
MITU111MI;Milla;Okay, that's definitely not Francois' wife!;โอเค นั่นไม่ใช่ภรรยาของฟรองซัวส์แน่นอน!
MITU112MI;Milla;Oh my. Are THOSE two back together?;โอ้พระเจ้า พวกนั้นกลับมาคืนดีกันแล้วเหรอ?
MITU113MI;Milla;No, no, no. Don't drink that. I saw someone put a cigarette out in there.;ไม่ ๆ ๆ อย่าดื่มเลย ฉันเห็นคนเอาบุหรี่มาดับในนั้น
MITU114MI;Milla;Yay, shake that thing, beautiful.;เย้ เขย่าเข้าไปเลยคนสวย
MITU115MI;Milla;Down the hallway to the right!;ลงไปตามทางเดินด้านขวาเลย!
MITU116MI;Milla;No, no. That's a closet.;ไม่ ๆ นั่นมันตู้เสื้อผ้า
MITU117MI;Milla;Now go mingle in the real world for a while.;ไปสังสรรค์ในโลกจริงสักพักสิ
MITU118MI;Milla;And tell Sasha I say hello!;แล้วบอก ซาช่า ว่าฉันฝากสวัสดีด้วยนะ!
MITU200MI;Milla;Now darling, the best way to learn Levitation is to just try it!;ที่รัก วิธีที่ดีที่สุดในการเรียนรู้ Levitation (ลอยตัว) ก็คือการลองทำเลย!
MITU201MI;Milla;I'm going to give you a Levitation Learner's Permit. It will only work while you're in my mind.;ฉันจะให้ใบอนุญาต Levitation (ลอยตัว) สำหรับผู้เริ่มต้นกับเธอ มันจะใช้ได้แค่ตอนที่เธออยู่ในจิตใจของฉันเท่านั้น
MITU202MI;Milla;After you finish my course, I'll give you the real thing, baby.;หลังจากที่เธอเรียนจบหลักสูตรของฉันแล้ว ฉันจะให้ของจริงกับเธอ ที่รัก
MITU203MI;Milla;First you gotta show me you know how to use it!;ก่อนอื่นเธอต้องแสดงให้ฉันเห็นก่อนว่าเธอรู้วิธีใช้มัน!
MITU020MI;Milla;That's it! You see? Your thoughts can lift you up and carry you around.;ใช่แล้ว! เห็นไหม? ความคิดของเธอสามารถยกเธอขึ้นและพาเธอไปรอบ ๆ ได้
MITU204MI;Milla;Now bounce on up here and follow me, darling!;ทีนี้กระโดดขึ้นมาตรงนี้แล้วตามฉันมาเลย ที่รัก!
MITU205MI;Milla;Now for this last one you're really gonna have to fly.;ทีนี้สำหรับการกระโดดครั้งสุดท้าย เธอจะต้องบินจริง ๆ แล้วนะ
MITU206MI;Milla;You're going to have to double bubble jump, and then float to make it all the way across.;เธอจะต้อง double bubble jump (กระโดดเบิ้ลสองฟอง) แล้วก็ float (ลอย) เพื่อที่จะไปให้ถึงอีกฝั่ง
MITU207MI;Milla;It's gonna be tough.;มันจะยากหน่อยนะ
MITU316MI;Milla;Thank goodness you are a winner!;ขอบคุณพระเจ้าที่เธอเป็นผู้ชนะ!
MITU208MI;Milla;Rhythm is everything, darling. It goes bounce, bounce, then float. Bounce bounce float!;จังหวะคือทุกสิ่ง ที่รัก มันคือ กระโดด กระโดด แล้วก็ลอย กระโดด กระโดด ลอย!
MITU209MI;Milla;See that draft up above, darling? Jump into it and float and see where it takes you!;เห็นลมที่พัดขึ้นไปข้างบนไหม ที่รัก? กระโดดเข้าไปแล้ว float (ลอย) ดูสิ ว่ามันจะพาเธอไปไหน!
MITU210MI;Milla;When you are levitating, you are also protected from all sorts of icky things.;ตอนที่เธอกำลัง levitating (ลอยตัว) เธอก็จะได้รับการปกป้องจากสิ่งสกปรกทุกชนิดด้วย
MITU211MI;Milla;But some things, like those spikes, those are always bad news, whether you are levitating or not. So watch out!;แต่บางอย่าง อย่างเช่นหนามแหลมพวกนั้น มันก็เป็นอันตรายเสมอ ไม่ว่าเธอจะ levitating (ลอยตัว) หรือไม่ก็ตาม ระวังด้วยนะ!
MITU212MI;Milla;Mmmm. That shouldn't be happening.;อืมมม ไม่ควรเกิดขึ้นนะ
MITU213MI;Milla;Darling, do you have some problems with water? Do you want to talk about it?;ที่รัก เธอมีปัญหากับน้ำเหรอ? อยากจะคุยเรื่องนี้ไหม?
MITU214RA;Raz;Uh, it's a long story. Maybe later.;เอ่อ มันเป็นเรื่องยาวน่ะครับ เอาไว้ทีหลังแล้วกัน
MITU215MI;Milla;Okay, I'm always here for you, darling. Let me just say that it's very normal for boys your age.;โอเค ฉันอยู่ตรงนี้เสมอสำหรับเธอนะ ที่รัก ขอฉันบอกหน่อยว่ามันเป็นเรื่องปกติมากสำหรับเด็กผู้ชายวัยเธอ
MITU216MI;Milla;Okay, it's time to see how fast you are, darling.;เอาล่ะ ถึงเวลามาดูกันว่าเธอเร็วแค่ไหนแล้ว ที่รัก
MITU217MI;Milla;Ready?;พร้อมไหม?
MITU218MI;Milla;On your marks!;เข้าที่!
MITU219MI;Milla;Get set!;ระวัง!
MITU220MI;Milla;Go, baby, go!;ไปเลย ที่รัก ไปเลย!
MITU221MI;Milla;You did it! You are quick like greasy lightning!;ทำได้แล้ว! เธอเร็วจริง ๆ!
MITU222MI;Milla;I'm so proud of you, darling!;ฉันภูมิใจในตัวเธอมาก ที่รัก!
MITU223MI;Milla;You're so fast you'll be at my party in no time, eh?;เธอเร็วจนจะได้ไปปาร์ตี้ของฉันในไม่ช้าแล้วล่ะสิ?
MITU224MI;Milla;Oh, darling. You looked good, but sometimes speed is important.;โอ้ ที่รัก เธอดูดีนะ แต่บางครั้งความเร็วก็สำคัญ
MITU225MI;Milla;Why don't you try the race again?;ลองแข่งใหม่อีกรอบไหม?
MITU226MI;Milla;Okay, if you want to get up to where the action is, you are going to have to do a lot of floating in this room, baby.;โอเค ถ้าเธออยากจะขึ้นไปที่ที่มี action (ฉาก) เธอจะต้อง float (ลอย) เยอะ ๆ ในห้องนี้ ที่รัก
MITU227MI;Milla;Good thing you are so light on your feet.;ดีนะที่เธอตัวเบา
MITU401MI;Milla;Darling, float over here, will you? These rings aren't spinning and they're ruining my party!;ที่รัก float (ลอย) มาตรงนี้หน่อยได้ไหม? ห่วงพวกนี้ไม่หมุน แล้วมันก็กำลังทำลายปาร์ตี้ของฉัน!
MIAA000MI;Milla;Once you get up in the air, try using your thoughts as a balloon to float.;พอขึ้นไปในอากาศแล้ว ลองใช้ความคิดของเธอเป็นเหมือนลูกโป่งเพื่อ float (ลอย) ดูสิ
MIAA001MI;Milla;Just jump for those rings, as high as you can, and then do your PSI Float!;แค่กระโดดไปที่ห่วงพวกนั้น ให้สูงที่สุดเท่าที่จะทำได้ แล้วก็ใช้ PSI Float (พลังจิตลอยตัว)!
MIAA002MI;Milla;Don't be afraid, darling!;อย่ากลัวเลย ที่รัก!
MIAA003MI;Milla;Stay on the ball in here, Razputin, if you want to get higher.;ตั้งใจหน่อยนะ แรซปูติน ถ้าเธออยากจะขึ้นไปสูงกว่านี้
MIAA004MI;Milla;And see if you can get all those rings spinning, mister DJ!;แล้วลองดูสิว่าเธอจะทำให้ห่วงพวกนั้นหมุนได้ไหม มิสเตอร์ดีเจ!
MIAA005MI;Milla;Woo-hoo! You are the sugar in my bowl, darling.;วู้ฮู! เธอคือน้ำตาลในชามของฉันเลย ที่รัก
MIAA006MI;Milla;Now just follow the flowers, won't you? And try to stay rolling at all times! That is the theme of this party!;ทีนี้ก็แค่ตามดอกไม้ไปนะ แล้วพยายามกลิ้งอยู่ตลอดเวลา! นั่นคือธีมของปาร์ตี้นี้!
MIAA007MI;Milla;Fantastic! What style you have, young man!;เยี่ยมไปเลย! เธอมีสไตล์มาก หนุ่มน้อย!
MIAA008MI;Milla;Now I'm not saying that you will fall, but if you ever did, I'll put a ball return down here for you.;ฉันไม่ได้บอกว่าเธอจะตกลงไปนะ แต่ถ้าเธอตก ฉันจะวางที่ส่งบอลกลับไว้ให้ข้างล่างนี้
MIAA009MI;Milla;Just jump in there if you need to come back up here in a hurry.;แค่กระโดดเข้าไปถ้าเธอต้องการกลับขึ้นมาข้างบนนี้อย่างรวดเร็ว
MIAA010MI;Milla;Remember to use your PSI Float. I'm not saying it won't ever let you down, but it will let you down nice and slow.;อย่าลืมใช้ PSI Float (พลังจิตลอยตัว) ของเธอ ฉันไม่ได้บอกว่ามันจะไม่ทำให้เธอผิดหวังนะ แต่มันจะค่อย ๆ ทำให้เธอผิดหวังอย่างนุ่มนวล
MIAA011MI;Milla;Thank you, sweetie. I feel so much better now!;ขอบใจนะจ๊ะ ตอนนี้ฉันรู้สึกดีขึ้นมากเลย!
MIAA012MI;Milla;Come on. Let's take it a little higher now.;มาเลย ไปให้สูงขึ้นอีกหน่อยกันเถอะ
