id;character;origin_dialogue;translated_dialogue
ASBO003BO;Boyd;The who? Oh, that doesn't fit in. That doesn't fit in at all. Maybe I've got this all wrong!;เดอะอะไรนะ? โอ้ มันไม่เข้ากัน มันไม่เข้ากันเลยสักนิด บางทีฉันอาจจะคิดผิดไปเองก็ได้!
ASBO004RA;Raz;Who do YOU work for?;แล้วแกทำงานให้ใคร?
ASBO005BO;Boyd;I'm the guard. I've been fully trained.;ฉันเป็นยาม ฉันได้รับการฝึกมาอย่างดี
ASBO006RA;Raz;You gotta let me in! My friend's in there!;แกต้องให้ฉันเข้าไปนะ! เพื่อนฉันอยู่ในนั้น!
ASBO007BO;Boyd;Sorry, the Milkman has the key. I am not the Milkman. I'm the guard.;เสียใจด้วย คนส่งนมเป็นคนถือลูกกุญแจ ฉันไม่ใช่คนส่งนม ฉันเป็นยาม
ASBO008RA;Raz;Where's the Milkman?;คนส่งนมอยู่ที่ไหน?
ASBO009BO;Boyd;I'll bet he's sleeping on the job. His milk is delicious. Everybody wants it. He'll be here soon.;ฉันพนันได้เลยว่าเขากำลังแอบหลับในเวลางาน นมของเขาน่ะอร่อย ใครๆ ก็อยากได้ เดี๋ยวเขาก็มา
ASBO010BO;Boyd;Then the lies will end.;แล้วเรื่องโกหกก็จะจบลง
ASBR001BO;Boyd;...the Milkman...;...คนส่งนม...
ASBR002BO;Boyd;...those little green cops...;...พวกตำรวจตัวเขียวๆ...
ASBR003BO;Boyd;...the military-industrial complex...;...กลุ่มอุตสาหกรรมทหาร...
ASBR004BO;Boyd;...the suits...;...พวกสูท...
ASBR005BO;Boyd;...the analyticals, man...;...พวกนักวิเคราะห์...
ASBR006BO;Boyd;...those Bermuda Triangle sharks;...ฉลามในสามเหลี่ยมเบอร์มิวดา...
ASBR007BO;Boyd;...all them haters...;...พวกขี้อิจฉาทั้งหลาย...
ASBR008BO;Boyd;...Hernando...;...เฮอร์นันโด...
ASBR009BO;Boyd;...that little fat kid with the bunny...;...เด็กอ้วนๆ ที่มีตุ๊กตากระต่าย...
ASBR010BO;Boyd;...the doctors back at the clinic...;...พวกหมอที่คลินิก...
ASBR011BO;Boyd;...the pelicans...;...นกกระทุง...
ASBR012BO;Boyd;...the squirrels...;...กระรอก...
ASBR013BO;Boyd;...the manager of that boy band...;...ผู้จัดการวงบอยแบนด์วงนั้น...
ASBR014BO;Boyd;...those eggheads in their ivory tower...;...พวกหัวไข่ในหอคอยงาช้าง...
ASBR015BO;Boyd;...that guy with the eye patch...;...ไอ้หมอนั่นที่ใส่ที่ปิดตา...
ASBR016BO;Boyd;...the psychowhatsits...;...พวกไซโคอะไรนั่น...
ASBR017BO;Boyd;...the freaky hunchback girl who loves brains so much...;...ยัยเด็กหลังค่อมที่คลั่งสมองมากๆ...
ASBR018BO;Boyd;...the dairy industry...;...อุตสาหกรรมนม...
ASBR019BO;Boyd;...the kid with the goggles...;...เด็กที่ใส่แว่นกันลม...
ASBR020BO;Boyd;...the dog track regulators...;...หน่วยงานกำกับดูแลสนามแข่งสุนัข...
ASBR021BO;Boyd;...the tuna canneries...;...โรงงานปลากระป๋อง...
ASBR022BO;Boyd;...the national park system...;...ระบบอุทยานแห่งชาติ...
ASBR023BO;Boyd;...big oil...;...บริษัทยักษ์ใหญ่น้ำมัน...
ASBR024BO;Boyd;...organized labor...;...สหภาพแรงงาน...
ASBR025BO;Boyd;...the rodeo clown cartel...;...กลุ่มนักแสดงโรดิโอ...
ASBR026BO;Boyd;...the media...;...สื่อ...
ASBR027BO;Boyd;...the cows...;...วัว...
ASBR028BO;Boyd;...foreign toy makers...;...ผู้ผลิตของเล่นต่างชาติ...
ASBR030BO;Boyd;...the intelligencia...;...ปัญญาชน...
ASBR031BO;Boyd;...the fluoride producers;...ผู้ผลิตฟลูออไรด์...
ASBR032BO;Boyd;...a secret doomsday cult...;...ลัทธิวันสิ้นโลก...
ASBR033BO;Boyd;...the president's brother...;...น้องชายประธานาธิบดี...
ASBR034BO;Boyd;...my first cat Seymour...;...ซิมัวร์ แมวตัวแรกของฉัน...
ASBR035BO;Boyd;...one of my nostril hairs...;...ขนจมูกของฉันเส้นหนึ่ง...
ASBR036BO;Boyd;...the intelligence community...;...หน่วยข่าวกรอง...
ASBR037BO;Boyd;...the five richest families in the country...;...ห้าตระกูลที่รวยที่สุดในประเทศ...
ASBR038BO;Boyd;...all those stupid crows...;...ไอ้พวกอีกาโง่ๆ...
ASBR039BO;Boyd;...some sort of power, you know...;...พลังอะไรสักอย่างน่ะ...
ASBR040BO;Boyd;...and...;...และ...
ASBR041BO;Boyd;...or else, maybe...;...หรือไม่ก็ บางที...
ASBR042BO;Boyd;...no, no, wait. I mean...;...ไม่ๆ เดี๋ยวก่อน ฉันหมายถึง...
ASBR043BO;Boyd;...in conjunction with...;...ร่วมกับ...
ASBR044BO;Boyd;...with the full blessing of...;...ด้วยพรอย่างเต็มที่จาก...
ASBR045BO;Boyd;...with the backing of...;...ด้วยการสนับสนุนจาก...
ASBR046BO;Boyd;...who are merely the pawns of...;...ซึ่งเป็นแค่เบี้ยของ...
ASBR047BO;Boyd;...who are the puppet masters of...;...ที่เป็นคนชักใยของ...
ASBR048BO;Boyd;...went to the prom with...;...ไปงานพรอมกับ...
ASBR049BO;Boyd;...ate a whole jar of olives with...;...กินมะกอกทั้งขวดกับ...
ASBR050BO;Boyd;...are working for...;...กำลังทำงานให้...
ASBR051BO;Boyd;...are telling my location to...;...กำลังบอกตำแหน่งของฉันให้...
ASBR052BO;Boyd;...made a deal back in '68 with...;...ทำข้อตกลงไว้ตั้งแต่ปี 68 กับ...
ASBR053BO;Boyd;...sold their soul to...;...ขายวิญญาณให้...
ASBR054BO;Boyd;...are controlled by...;...ถูกควบคุมโดย...
ASBR055BO;Boyd;...bought votes to protect...;...ซื้อเสียงเพื่อปกป้อง...
ASBR056BO;Boyd;...are doing the dirty work of...;...กำลังทำงานสกปรกให้...
ASBR057BO;Boyd;...got in bed with...;...ขึ้นเตียงกับ...
ASBR058BO;Boyd;...signed a secret treaty with...;...เซ็นสนธิสัญญาลับกับ...
ASBR059BO;Boyd;...has been officially linked with...;...ได้รับการเชื่อมโยงอย่างเป็นทางการกับ...
ASBR060BO;Boyd;...know the truth.;...รู้ความจริง
ASBR061BO;Boyd;...won't stop visiting me.;...ไม่ยอมหยุดมาหาฉัน
ASBR062BO;Boyd;...keep sparring with me.;...เอาแต่ซ้อมมวยกับฉัน
ASBR063BO;Boyd;...have been spitting on me all day.;...ถ่มน้ำลายใส่ฉันทั้งวัน
ASBR064BO;Boyd;...do this horrible thing, but in conjunction with who? Or whom?;...ทำเรื่องแย่ๆ นี่ แต่ร่วมมือกับใคร? หรือผู้ใด?
ASBR065BO;Boyd;...are crawling all over my skin.;...กำลังไต่ยั้วเยี้ยอยู่บนผิวฉัน
ASBR066BO;Boyd;...bit me all night so I couldn't sleep.;...กัดฉันทั้งคืนจนนอนไม่หลับ
ASBR067BO;Boyd;...have everyone fooled.;...หลอกทุกคนได้หมด
ASBR068BO;Boyd;...were digging away at the plastics.;...กำลังขุดพลาสติกออกไป
ASBR069BO;Boyd;...were dialing in through the optics.;...กำลังโทรเข้ามาผ่านเลนส์
ASBR070BO;Boyd;...stole my theories and reprinted them incorrectly, to discredit them.;...ขโมยทฤษฎีของฉันไปพิมพ์ใหม่แบบผิดๆ เพื่อทำลายความน่าเชื่อถือ
ASBR071BO;Boyd;...are not to be trusted.;...ไม่น่าไว้ใจ
ASBR072BO;Boyd;...have been living off the teat of the dairy industry.;...ใช้ชีวิตอยู่กับการรีดนมจากอุตสาหกรรมนม
ASBR073BO;Boyd;...have been fixing oil prices...;...กำหนดราคาน้ำมัน...
ASBR074BO;Boyd;...assassinated the one man in their way...;...ลอบสังหารคนที่ขวางทางพวกเขา...
ASBR075BO;Boyd;...pretty much control everything.;...ควบคุมทุกอย่างเกือบทั้งหมด
ASBR076BO;Boyd;...pick who lives and who dies and what the football scores are going to be every week.;...เลือกได้ว่าใครจะอยู่ใครจะไป และผลบอลจะเป็นยังไงทุกสัปดาห์
ASBR077BO;Boyd;...and they obviously...;...และเห็นได้ชัดว่าพวกเขา...
ASBR078BO;Boyd;...and I know they...;...และฉันรู้ว่าพวกเขา...
ASBR079BO;Boyd;...but they can't hide that they...;...แต่พวกเขาซ่อนไม่ได้ว่าพวกเขา...
ASBR080BO;Boyd;...ha! Like I don't know that they...;...ฮ่า อย่างกับว่าฉันไม่รู้ว่าพวกเขา...
ASBR081BO;Boyd;...and, let's just say for now that they...;...และเอาเป็นว่าตอนนี้พวกเขา...
ASBR082BO;Boyd;...and, if I know anything, I know that they...;...และถ้าฉันรู้อะไรสักอย่าง ฉันรู้ว่าพวกเขา...
ASBR083BO;Boyd;...and sure as the nose on my face, I am sure they...;...และมั่นใจได้เลยว่าพวกเขา...
ASBR084BO;Boyd;...to get ...;...เพื่อเอา...
ASBR085BO;Boyd;...because they want ...;...เพราะพวกเขาต้องการ...
ASBR086BO;Boyd;...in order to monopolize...;...เพื่อผูกขาด...
ASBR087BO;Boyd;...to keep down...;...เพื่อกดขี่...
ASBR088BO;Boyd;...so the people never find out about...;...เพื่อให้ประชาชนไม่รู้เรื่อง...
ASBR089BO;Boyd;...and who wins? Them. Who loses?;...แล้วใครชนะ? พวกเขา ใครแพ้?
ASBR090BO;Boyd;...all in a big fight over...;...ทั้งหมดนี้เป็นการต่อสู้ครั้งใหญ่เพื่อ...
ASBR091BO;Boyd;...the truth.;...ความจริง
ASBR092BO;Boyd;...all of us.;...พวกเราทุกคน
ASBR093BO;Boyd;...the whole sack of lies.;...เรื่องโกหกทั้งหมด
ASBR094BO;Boyd;...the innocents.;...ผู้บริสุทธิ์
ASBR095BO;Boyd;...the biggest conspiracy of all.;...แผนการร้ายที่ใหญ่ที่สุด
ASBR096BO;Boyd;...the infrastructure.;...โครงสร้างพื้นฐาน
ASBR097BO;Boyd;...the lap belt, man.;...เข็มขัดนิรภัย
ASBR098BO;Boyd;...the water supply.;...แหล่งน้ำ
ASBR099BO;Boyd;...the rotundra.;...โรทันดรา
ASBR100BO;Boyd;...the A.M. tenderizer.;...เครื่องทำเนื้อนุ่มตอนเช้า
ASBR101BO;Boyd;...last specimen of the super-virus.;...ตัวอย่างสุดท้ายของซุปเปอร์ไวรัส
ASBR102BO;Boyd;...the witnesses.;...พยาน
ASBR103BO;Boyd;...my hooch.;...เหล้าเถื่อนของฉัน
ASBR104BO;Boyd;...the hanging udders.;...นมที่ห้อยย้อย
ASBR105BO;Boyd;...a clean-burning, perpetual energy source.;...แหล่งพลังงานสะอาดที่ไม่มีวันหมด
ASBR106BO;Boyd;...a religious artifact with supposedly unimaginable powers.;...วัตถุทางศาสนาที่มีพลังเหนือจินตนาการ
ASBR107BO;Boyd;...exactly what, nobody knows.;...ไม่มีใครรู้ว่ามันคืออะไรกันแน่
ASBR108BO;Boyd;How long do they think they can hide that?;พวกเขาคิดว่าจะซ่อนเรื่องนี้ได้นานแค่ไหนกัน?
ASBR109BO;Boyd;I mean, who do they think they're fooling?;ฉันหมายถึง พวกเขาคิดว่ากำลังหลอกใครกัน?
ASBR110BO;Boyd;Can I really be the only person who sees this?;ฉันเป็นคนเดียวจริงๆ เหรอที่เห็นเรื่องนี้?
ASBR111BO;Boyd;Someone has to get this information to the people.;ต้องมีใครสักคนเอาข้อมูลนี้ไปบอกประชาชน
ASBR112BO;Boyd;If they find out I know this stuff, I'm dead.;ถ้าพวกเขารู้ว่าฉันรู้เรื่องนี้ ฉันตายแน่
ASBR113BO;Boyd;Oh, man. This stuff is hot.;โอ้ ให้ตายสิ เรื่องนี้มันแรงมาก
ASBR114BO;Boyd;...since the year dot.;...ตั้งแต่สมัยโบราณ
ASBR115BO;Boyd;...right under people's noses!;...อยู่ตรงหน้าต่อหน้าทุกคน!
ASBR116BO;Boyd;...and nobody seems to care!;...แต่ดูเหมือนจะไม่มีใครสนใจ!
ASBR117BO;Boyd;Visiting hours are over!;หมดเวลาเยี่ยมแล้ว!
ASBR118BO;Boyd;Why does that hydrant keep looking at me?;ทำไมหัวดับเพลิงนั่นเอาแต่มองฉัน?
ASBR119BO;Boyd;You can pass it over the counter, but that don't make it over the counter!;แกจะส่งอะไรมาก็ส่งมาเหอะ แต่มันไม่ได้ทำให้สถานการณ์ดีขึ้นหรอก!
ASBR120BO;Boyd;No insubordination, right boss? Right?;ไม่มีการขัดคำสั่ง ใช่ไหมเจ้านาย? ใช่ไหม?
ASBR121BO;Boyd;Okay, Boss?;โอเค เจ้านาย?
ASBR122BO;Boyd;Hey, where is the boss?;เฮ้ เจ้านายไปไหน?
ASBR123BO;Boyd;Ignore it, Cooper!;เมินมันไป คูเปอร์!
ASBR124BO;Boyd;I have to get rid of some of this stuff!;ฉันต้องกำจัดเรื่องพวกนี้ออกไปบ้าง!
ASBR125BO;Boyd;I have to stay focused.;ฉันต้องมีสมาธิ
ASBR126BO;Boyd;No distractions!;อย่าเสียสมาธิ!
ASBR127BO;Boyd;What???;อะไรนะ???
ASBR128BO;Boyd;Oh, that doesn't fit. That doesn't fit at all.;โอ้ มันไม่เข้ากัน มันไม่เข้ากันเลย
ASBR129BO;Boyd;Well, maybe if I forget about that other part.;งั้น บางทีถ้าฉันลืมเรื่องอื่นไปบ้าง
ASBR130BO;Boyd;Wait, why did I say that?;เดี๋ยวนะ ทำไมฉันถึงพูดแบบนั้น?
ASBR131BO;Boyd;Oh, Boyd. You've got this all wrong.;โอ้ บอยด์ นายคิดผิดไปหมดแล้ว
ASBR132BO;Boyd;Did I just think that? Or did someone MAKE me think it?;เมื่อกี้ฉันคิดเอง หรือมีใครทำให้ฉันคิด?
ASBR133BO;Boyd;But when that happens, they turn it into CHOCOLATE milk, and nobody can tell the difference!;แต่พอเป็นอย่างนั้น พวกเขาก็จะเปลี่ยนมันเป็นนมช็อกโกแลต แล้วก็ไม่มีใครแยกออก!
ASBR134BO;Boyd;You know what I mean? Amounts tendered? Yeah?;นายเข้าใจใช่ไหม? จำนวนที่ยื่นประมูลน่ะ? ใช่ไหม?
ASBR135BO;Boyd;The squirrels... have eyes.;กระรอก... มีตา
ASBR136BO;Boyd;Listen to me, listen to me, LISTEN TO ME!;ฟังฉันนะ ฟังฉัน ฟังฉัน!
ASBR137BO;Boyd;Shut up, shut up, SHUT UP!;หุบปาก หุบปาก หุบปาก!
ASBR138BO;Boyd;Shhh! No, wait. Say that again?;ชู่ว! ไม่สิ เดี๋ยวก่อน พูดอีกทีสิ?
ASBR139BO;Boyd;They think the windows are tinted, but they ain't tinted nearly enough!;พวกเขาคิดว่ากระจกมันติดฟิล์ม แต่จริงๆ มันไม่เข้มพอ!
ASBR140BO;Boyd;Of course the milk's got spider webs in it! Taste it!;แน่นอนว่านมมันมีใยแมงมุมอยู่! ลองชิมดูสิ!
ASBR141BO;Boyd;I scream, you scream, we all scream, we all scream...;ฉันกรีดร้อง เธอกรีดร้อง พวกเรากรีดร้อง พวกเรากรีดร้อง...
ASBR142BO;Boyd;The ice cream's in the web, the web is in the cream.;ไอศกรีมอยู่ในใย ใยอยู่ในครีม
ASBR143BO;Boyd;Oh, you think that's regular yarn, do you?;โอ้ นายคิดว่านั่นเป็นแค่เส้นด้ายธรรมดาๆ งั้นเหรอ?
ASBR144BO;Boyd;They come, they whisper, they watch, they chop, chop, chop.;พวกเขามา พวกเขากระซิบ พวกเขาดู พวกเขาตัด ตัด ตัด
ASBR145BO;Boyd;What's that on your head? That's no hat. Maybe you could tell your hat to shut up? Or at least, ask me the right questions?;นั่นอะไรอยู่บนหัวนาย? นั่นไม่ใช่หมวก บางทีนายอาจจะบอกให้หมวกของนายหุบปาก หรืออย่างน้อยก็ถามคำถามที่ถูกต้องกับฉัน?
ASBR146BO;Boyd;I wonder if I'm on camera right now. Ha! What, am I crazy? Of course I am!;ฉันสงสัยว่าตอนนี้ฉันออกกล้องอยู่หรือเปล่า ฮ่า! อะไรนะ ฉันบ้าเหรอ? แน่นอนสิ!
ASBR147BO;Boyd;Hi mom! Look at me! I'm tangled in a web of deception! How's uncle G?;สวัสดีแม่! ดูฉันสิ! ฉันติดอยู่ในใยแห่งการหลอกลวง! ลุง จี เป็นยังไงบ้าง?
ASBR148BO;Boyd;จี-man, who are you working for? Who is G?;จี-แมน แกทำงานให้ใคร? จี คือใคร?
ASBR149BO;Boyd;จี-Man, Go-man, Goat Man I thought you worked for me?;จี-แมน โก-แมน โกต แมน... ฉันนึกว่าแกทำงานให้ฉันซะอีก?
ASBR150BO;Boyd;My father, he was a good man, but he served a cruel master.;พ่อของฉัน เขาเป็นคนดี แต่เขาทำงานให้กับเจ้านายที่โหดร้าย
ASBR151BO;Boyd;Mom, are you sure these are your children?;แม่ แน่ใจเหรอว่านี่เป็นลูกของแม่?
ASBR152BO;Boyd;These are not my dot to dots. These are not my babies.;นี่ไม่ใช่เกมลากจุดของฉัน นี่ไม่ใช่ลูกของฉัน
ASBR153BO;Boyd;...but of course you know all this because you're Australian...;...แต่แน่นอนว่านายรู้เรื่องพวกนี้หมด เพราะนายเป็นคนออสเตรเลีย...
ASBR154BO;Boyd;...and then it comes out of those wires over there, and goes straight into my head, with all its little audio tricks;...แล้วมันก็ออกมาจากสายไฟพวกนั้น แล้วตรงเข้าหัวของฉัน ด้วยลูกเล่นเสียงเล็กๆ น้อยๆ...
ASBR155BO;Boyd;I don't want to be a lead weight on the table.;ฉันไม่อยากเป็นแค่ตะกั่วถ่วงโต๊ะ
ASBR156BO;Boyd;I see myself more as a turtle with a rocket strapped to its back!;ฉันมองว่าตัวเองเป็นเต่าที่ติดจรวดไว้บนหลังมากกว่า!
ASBR157BO;Boyd;...and he waits and he waits...;...แล้วเขาก็รอแล้วรอเล่า...
ASBR158BO;Boyd;...this milk can't stay fresh forever...;...นมพวกนี้มันไม่ได้สดใหม่อย่างนี้ตลอดไปหรอก...
ASBR159BO;Boyd;...something's got to give...;...จะต้องมีอะไรเกิดขึ้นแน่ๆ...
ASBR160BO;Boyd;How many are there? I count fourteen, but that's not the number on my hand, that's not the number on my neck.;มีทั้งหมดกี่คน? ฉันนับได้สิบสี่ แต่ไม่ใช่เลขบนมือฉัน ไม่ใช่เลขบนคอฉัน
ASBR161BO;Boyd;The truth lives in a small house on the edge of town.;ความจริงอาศัยอยู่ในบ้านเล็กๆ ที่ชายขอบเมือง
ASBR162BO;Boyd;The truth is sleeping in glass box.;ความจริงกำลังหลับอยู่ในกล่องแก้ว
ASBR163BO;Boyd;The truth is a colorful diamond.;ความจริงคือเพชรหลากสี
ASBR164BO;Boyd;I'm dropping out of this yogurt convention. There's no fruit at the bottom.;ฉันขอถอนตัวจากการประชุมโยเกิร์ต ไม่มีผลไม้อยู่ก้นถ้วย
ASBR165BO;Boyd;Hey! Lady! Where you going with that sweater?;เฮ้ คุณป้า! จะเอาเสื้อสเวตเตอร์ไปไหน?
ASBR166BO;Boyd;Think you could get this past me? I'm the guard.;คิดว่าจะเอาเรื่องนี้ผ่านฉันไปได้เหรอ? ฉันเป็นยามนะ
ASBR167BO;Boyd;I've got the truth. It's tucked in my cheeks. I'm not going to eat it right now.;ฉันมีความจริง มันซ่อนอยู่ในแก้มของฉัน ฉันจะไม่กินมันตอนนี้หรอก
ASBR168BO;Boyd;Are you buying? Or are you spying?;แกมาซื้อ หรือมาสืบ?
ASBR169BO;Boyd;This is ugly. It's like a Cyclops with a million eyes!;นี่มันน่าเกลียด มันเหมือนไซคลอปส์ที่มีล้านตา!
ASBR170BO;Boyd;The fire will start in menswear!;ไฟจะเริ่มไหม้ที่แผนกเสื้อผ้าผู้ชาย!
ASBR171BO;Boyd;But what if the signal comes early?;แต่ถ้าสัญญาณมาเร็วกว่ากำหนดล่ะ?
ASBR172BO;Boyd;The meaty bit in the middle of this won ton, it's me!;ไส้ตรงกลางของเกี๊ยวคือฉัน!
ASBR173BO;Boyd;Hey, don't worry about me. I'm centered. I'm the whole center in fact.;เฮ้ ไม่ต้องห่วงฉัน ฉันเป็นศูนย์กลาง ฉันคือศูนย์กลางทั้งหมดเลย
ASBR174BO;Boyd;Am I? Or is he? Am I he? What is he doing in my house?;ฉันเหรอ? หรือเขา? ฉันเป็นเขาเหรอ? เขาทำอะไรอยู่ในบ้านฉัน?
ASBR175BO;Boyd;Someone moved into my neighborhood, uninvited.;มีคนย้ายเข้ามาในละแวกบ้านฉัน โดยไม่ได้รับเชิญ
ASBR176BO;Boyd;The housing committee's not going to like this.;กรรมการหมู่บ้านคงไม่ชอบใจเรื่องนี้
ASBR177BO;Boyd;They should paint their garage door the same color as everybody else's.;พวกเขาควรจะทาสีประตูโรงรถให้เหมือนกับคนอื่นๆ
ASBR178BO;Boyd;I'm locked on the outside, and I'm locked on the inside.;ฉันถูกล็อคจากข้างนอก และฉันก็ถูกล็อคจากข้างใน
